Distance,Log_Entropy
172.0,11.072185448770925
222.0,11.057361086186503
272.0,11.042025434076557
312.0,11.039636444732963
362.0,11.045239148679652
412.0,11.0432897680291
452.0,11.052539437962308
502.0,11.057140272962048
542.0,11.06047880616482
582.0,11.0739707892748
612.0,11.076959911413681
622.0,11.085705425059034
632.0,11.088888971276628
652.0,11.096333684390315
682.0,11.104460862874326
722.0,11.118548653847485
724.0,11.116306117506067
684.0,11.10197534163149
634.0,11.083987000676421
594.0,11.073707070056672
544.0,11.060903197680215
494.0,11.056114429510476
444.0,11.049968946408427
404.0,11.047678504815401
354.0,11.040518951108183
304.0,11.045510482285986
254.0,11.043545641117445
204.0,11.05830687670137
154.0,11.085322104115052
194.0,11.068308841314574
204.0,11.056240743970491
214.0,11.056935188442845
244.0,11.049253746797524
274.0,11.048840287088053
314.0,11.038913814326953
354.0,11.040743464796442
404.0,11.050540738037729
454.0,11.043881375219193
504.0,11.05829112085398
544.0,11.063210619337342
594.0,11.078783065975195
644.0,11.088919533156798
684.0,11.106970236772833
734.0,11.121910449574749
712.0,11.114192644075443
672.0,11.099120678211964
632.0,11.092473614553741
592.0,11.076851653667346
542.0,11.066841466714719
502.0,11.055909134477105
462.0,11.054312712651171
412.0,11.046818234892502
362.0,11.045095471665334
312.0,11.040005587603469
272.0,11.043737502977494
222.0,11.053473965658284
172.0,11.073427762117856
176.0,11.069291090744562
226.0,11.051429542337106
276.0,11.044360799918747
326.0,11.037241734449294
376.0,11.041737134242736
426.0,11.049857726725605
476.0,11.057723744952234
526.0,11.064244875235472
566.0,11.069150828453848
616.0,11.085644103581167
656.0,11.091696761682586
706.0,11.110430940306896
730.0,11.120874977158925
690.0,11.107330348411331
650.0,11.094679022497331
610.0,11.08152697483556
560.0,11.072045591890905
520.0,11.056872077051217
470.0,11.051128072271592
430.0,11.04947630816179
380.0,11.041689076188597
330.0,11.041576931746437
280.0,11.043145810640238
230.0,11.047232531311577
180.0,11.068028021318344
158.0,11.082081008522668
208.0,11.058779436725285
248.0,11.05074713802576
288.0,11.043625588032736
328.0,11.041160285104832
378.0,11.046626963254315
428.0,11.045398765599385
468.0,11.051667480839056
518.0,11.05865344255235
558.0,11.070069967643505
598.0,11.078505172406643
638.0,11.091483402338923
678.0,11.102442789900266
728.0,11.123609258601435
718.0,11.114699093873261
678.0,11.104505997035627
628.0,11.085168734586208
588.0,11.07443600653965
538.0,11.065825532084782
498.0,11.052713738186963
448.0,11.053236456651618
408.0,11.042073475969097
358.0,11.04138465486714
318.0,11.039780908171926
268.0,11.043113817294852
218.0,11.057282229917783
