Distance,Entropy
152.0,0.663477
156.0,0.66147
160.0,0.658922
164.0,0.656824
168.0,0.655017
172.0,0.652375
176.0,0.652116
180.0,0.649334
184.0,0.648666
188.0,0.647972
192.0,0.645882
196.0,0.645129
200.0,0.644279
204.0,0.643245
208.0,0.642169
212.0,0.641618
216.0,0.641608
220.0,0.640333
224.0,0.639334
228.0,0.638681
232.0,0.637555
236.0,0.637913
240.0,0.637676
244.0,0.636487
248.0,0.636895
252.0,0.635562
256.0,0.635132
260.0,0.634554
264.0,0.633729
268.0,0.634295
272.0,0.633492
276.0,0.633578
280.0,0.633973
284.0,0.633765
288.0,0.632717
292.0,0.632211
296.0,0.632557
300.0,0.632562
304.0,0.633278
308.0,0.631926
312.0,0.631201
316.0,0.631889
320.0,0.631686
324.0,0.631069
328.0,0.631014
332.0,0.631221
336.0,0.631941
340.0,0.631006
344.0,0.631252
348.0,0.630932
352.0,0.631567
356.0,0.631685
360.0,0.631271
364.0,0.631502
368.0,0.63198
372.0,0.630742
376.0,0.632718
380.0,0.631152
384.0,0.632039
388.0,0.632106
392.0,0.632251
396.0,0.632109
400.0,0.632429
404.0,0.632944
408.0,0.632958
412.0,0.633115
416.0,0.633521
420.0,0.633958
424.0,0.634249
428.0,0.634443
432.0,0.633821
436.0,0.634613
440.0,0.635128
444.0,0.634912
448.0,0.636058
452.0,0.636079
456.0,0.636672
460.0,0.636617
464.0,0.636314
468.0,0.636828
472.0,0.637455
476.0,0.637897
480.0,0.638562
484.0,0.639083
488.0,0.639162
492.0,0.638953
496.0,0.639844
500.0,0.639888
504.0,0.64205
508.0,0.641458
512.0,0.640989
516.0,0.641281
520.0,0.642022
524.0,0.642285
528.0,0.642276
532.0,0.64473
536.0,0.644198
540.0,0.644407
544.0,0.645016
548.0,0.646146
552.0,0.646537
556.0,0.646503
560.0,0.647368
564.0,0.648076
568.0,0.64816
572.0,0.648628
576.0,0.64899
580.0,0.650435
584.0,0.650787
588.0,0.650557
592.0,0.65099
596.0,0.652682
600.0,0.652591
604.0,0.653832
608.0,0.654792
612.0,0.654671
616.0,0.655221
620.0,0.657569
624.0,0.657878
628.0,0.658312
632.0,0.658168
636.0,0.659673
640.0,0.659644
644.0,0.660766
648.0,0.660796
652.0,0.661808
656.0,0.662845
660.0,0.664049
664.0,0.665283
668.0,0.665028
672.0,0.665776
676.0,0.667414
680.0,0.667313
684.0,0.669086
688.0,0.669221
692.0,0.67015
696.0,0.670856
700.0,0.672103
704.0,0.673116
708.0,0.673849
712.0,0.67488
716.0,0.674795
720.0,0.676596
724.0,0.677805
728.0,0.678872
732.0,0.680624
736.0,0.681136
740.0,0.681426
744.0,0.682974
748.0,0.683497
752.0,0.685537
756.0,0.686202
760.0,0.688295
764.0,0.689099
