Distance,Entropy
152.0,0.663468
154.0,0.662278
156.0,0.660887
158.0,0.659219
160.0,0.658225
162.0,0.65727
164.0,0.656313
166.0,0.656434
168.0,0.654971
170.0,0.654926
172.0,0.653642
174.0,0.65206
176.0,0.651702
178.0,0.651083
180.0,0.650477
182.0,0.649772
184.0,0.649491
186.0,0.648151
188.0,0.648211
190.0,0.646563
192.0,0.646475
194.0,0.645269
196.0,0.644363
198.0,0.644421
200.0,0.6442
202.0,0.64352
204.0,0.642954
206.0,0.643133
208.0,0.642045
210.0,0.641644
212.0,0.641459
214.0,0.641134
216.0,0.640522
218.0,0.641081
220.0,0.640159
222.0,0.639426
224.0,0.640003
226.0,0.639416
228.0,0.638953
230.0,0.638651
232.0,0.639315
234.0,0.637267
236.0,0.636717
238.0,0.637787
240.0,0.63736
242.0,0.636232
244.0,0.636197
246.0,0.636566
248.0,0.63617
250.0,0.636199
252.0,0.635352
254.0,0.63503
256.0,0.635596
258.0,0.6351
260.0,0.634578
262.0,0.634367
264.0,0.634611
266.0,0.634762
268.0,0.634768
270.0,0.633628
272.0,0.634525
274.0,0.634048
276.0,0.632788
278.0,0.632908
280.0,0.633287
282.0,0.632376
284.0,0.633293
286.0,0.634105
288.0,0.632415
290.0,0.632181
292.0,0.631814
294.0,0.633145
296.0,0.632363
298.0,0.63281
300.0,0.632793
302.0,0.631861
304.0,0.632195
306.0,0.631934
308.0,0.63097
310.0,0.631717
312.0,0.632419
314.0,0.632013
316.0,0.632291
318.0,0.632405
320.0,0.632295
322.0,0.630793
324.0,0.631479
326.0,0.630308
328.0,0.631581
330.0,0.631879
332.0,0.630593
334.0,0.631423
336.0,0.631183
338.0,0.63077
340.0,0.631729
342.0,0.631734
344.0,0.63154
346.0,0.632008
348.0,0.631395
350.0,0.631539
352.0,0.631608
354.0,0.632375
356.0,0.631162
358.0,0.631796
360.0,0.631113
362.0,0.631576
364.0,0.631399
366.0,0.631604
368.0,0.631499
370.0,0.632159
372.0,0.63185
374.0,0.631553
376.0,0.632531
378.0,0.632367
380.0,0.63233
382.0,0.631578
384.0,0.631985
386.0,0.631796
388.0,0.632426
390.0,0.632472
392.0,0.631723
394.0,0.633185
396.0,0.63215
398.0,0.63274
400.0,0.632524
402.0,0.632655
404.0,0.632227
406.0,0.632469
408.0,0.632735
410.0,0.633388
412.0,0.633063
414.0,0.632074
416.0,0.633207
418.0,0.633307
420.0,0.633787
422.0,0.634811
424.0,0.633729
426.0,0.634668
428.0,0.634975
430.0,0.633807
432.0,0.634203
434.0,0.633922
436.0,0.634218
438.0,0.634861
440.0,0.635374
442.0,0.634525
444.0,0.634975
446.0,0.635041
448.0,0.635042
450.0,0.636216
452.0,0.635336
454.0,0.635845
456.0,0.635924
458.0,0.637424
460.0,0.63664
462.0,0.637137
464.0,0.637254
466.0,0.637249
468.0,0.637129
470.0,0.63766
472.0,0.637917
474.0,0.637399
476.0,0.63726
478.0,0.63685
480.0,0.637799
482.0,0.638011
484.0,0.638052
486.0,0.638657
488.0,0.638559
490.0,0.638925
492.0,0.638807
494.0,0.639121
496.0,0.638641
498.0,0.64007
500.0,0.639794
502.0,0.639783
504.0,0.640167
506.0,0.641161
508.0,0.641645
510.0,0.640599
512.0,0.640937
514.0,0.641107
516.0,0.640547
518.0,0.642096
520.0,0.642337
522.0,0.642125
524.0,0.642189
526.0,0.643483
528.0,0.643155
530.0,0.642616
532.0,0.643735
534.0,0.644699
536.0,0.643373
538.0,0.644166
540.0,0.644829
542.0,0.645013
544.0,0.64445
546.0,0.645803
548.0,0.645825
550.0,0.646452
552.0,0.645718
554.0,0.645823
556.0,0.647699
558.0,0.647192
560.0,0.646721
562.0,0.646663
564.0,0.647841
566.0,0.64909
568.0,0.647651
570.0,0.648081
572.0,0.648929
574.0,0.650197
576.0,0.648881
578.0,0.650698
580.0,0.649899
582.0,0.650527
584.0,0.650116
586.0,0.650282
588.0,0.651333
590.0,0.651876
592.0,0.652064
594.0,0.652378
596.0,0.653496
598.0,0.653765
600.0,0.653176
602.0,0.653362
604.0,0.653999
606.0,0.65341
608.0,0.654756
610.0,0.654909
612.0,0.655427
614.0,0.655242
616.0,0.656063
618.0,0.65582
620.0,0.655765
622.0,0.656656
624.0,0.656638
626.0,0.657183
628.0,0.657833
630.0,0.658016
632.0,0.658402
634.0,0.659029
636.0,0.659125
638.0,0.658815
640.0,0.659298
642.0,0.660624
644.0,0.660856
646.0,0.661431
648.0,0.661065
650.0,0.66147
652.0,0.662852
654.0,0.662827
656.0,0.663126
658.0,0.663481
660.0,0.663032
662.0,0.663908
664.0,0.665523
666.0,0.664387
668.0,0.665635
670.0,0.665358
672.0,0.665955
674.0,0.665827
676.0,0.667078
678.0,0.666432
680.0,0.667694
682.0,0.668123
684.0,0.66865
686.0,0.668956
688.0,0.669344
690.0,0.669725
692.0,0.670213
694.0,0.671135
696.0,0.671535
698.0,0.671913
700.0,0.671492
702.0,0.672164
704.0,0.672702
706.0,0.673687
708.0,0.673836
710.0,0.673988
712.0,0.67455
714.0,0.675762
716.0,0.67617
718.0,0.675963
720.0,0.676874
722.0,0.676373
724.0,0.677879
726.0,0.677758
728.0,0.678881
730.0,0.679073
732.0,0.679028
734.0,0.679839
736.0,0.681502
738.0,0.681317
740.0,0.681388
742.0,0.682074
744.0,0.683149
746.0,0.683478
748.0,0.683476
750.0,0.683952
752.0,0.685909
754.0,0.685945
756.0,0.686667
758.0,0.687145
760.0,0.68723
762.0,0.687272
764.0,0.688576

