Distance,Entropy
152.0,0.663563
154.0,0.662496
156.0,0.66066
158.0,0.660095
160.0,0.658588
162.0,0.657822
164.0,0.657191
166.0,0.655333
168.0,0.655944
170.0,0.653815
172.0,0.653564
174.0,0.652756
176.0,0.652429
178.0,0.65174
180.0,0.649734
182.0,0.648894
184.0,0.648958
186.0,0.648736
188.0,0.648641
190.0,0.647028
192.0,0.645311
194.0,0.646653
196.0,0.645244
198.0,0.644251
200.0,0.643993
202.0,0.643983
204.0,0.643031
206.0,0.642158
208.0,0.642268
210.0,0.642223
212.0,0.641772
214.0,0.642215
216.0,0.640912
218.0,0.641141
220.0,0.639992
222.0,0.640265
224.0,0.639214
226.0,0.639636
228.0,0.638571
230.0,0.637686
232.0,0.638842
234.0,0.637217
236.0,0.637408
238.0,0.636971
240.0,0.63757
242.0,0.637369
244.0,0.636899
246.0,0.635996
248.0,0.63615
250.0,0.63597
252.0,0.635446
254.0,0.635598
256.0,0.635334
258.0,0.6354
260.0,0.634327
262.0,0.633691
264.0,0.63505
266.0,0.634207
268.0,0.634533
270.0,0.633264
272.0,0.633804
274.0,0.633561
276.0,0.633378
278.0,0.633788
280.0,0.632664
282.0,0.633113
284.0,0.632802
286.0,0.633333
288.0,0.632737
290.0,0.633082
292.0,0.632084
294.0,0.63271
296.0,0.631731
298.0,0.632967
300.0,0.632821
302.0,0.631892
304.0,0.632797
306.0,0.631637
308.0,0.631738
310.0,0.630872
312.0,0.631178
314.0,0.631402
316.0,0.632154
318.0,0.633023
320.0,0.632231
322.0,0.631782
324.0,0.631407
326.0,0.63061
328.0,0.632309
330.0,0.631022
332.0,0.631766
334.0,0.631667
336.0,0.631077
338.0,0.629836
340.0,0.631211
342.0,0.631624
344.0,0.631638
346.0,0.630174
348.0,0.631357
350.0,0.631766
352.0,0.631376
354.0,0.631239
356.0,0.631433
358.0,0.632061
360.0,0.631744
362.0,0.631089
364.0,0.631969
366.0,0.631334
368.0,0.631478
370.0,0.631597
372.0,0.632076
374.0,0.631863
376.0,0.632052
378.0,0.631616
380.0,0.63218
382.0,0.632619
384.0,0.632661
386.0,0.632649
388.0,0.632244
390.0,0.63209
392.0,0.632943
394.0,0.632096
396.0,0.632599
398.0,0.63231
400.0,0.632834
402.0,0.632303
404.0,0.632696
406.0,0.631936
408.0,0.633329
410.0,0.633118
412.0,0.633068
414.0,0.633506
416.0,0.633396
418.0,0.633578
420.0,0.633474
422.0,0.633408
424.0,0.634071
426.0,0.634096
428.0,0.634424
430.0,0.633738
432.0,0.634704
434.0,0.635394
436.0,0.634429
438.0,0.634561
440.0,0.63478
442.0,0.635421
444.0,0.635405
446.0,0.635673
448.0,0.63543
450.0,0.635919
452.0,0.635804
454.0,0.635816
456.0,0.635129
458.0,0.635761
460.0,0.63553
462.0,0.637064
464.0,0.637476
466.0,0.636089
468.0,0.637219
470.0,0.636841
472.0,0.636512
474.0,0.637857
476.0,0.637875
478.0,0.638001
480.0,0.638237
482.0,0.637859
484.0,0.639039
486.0,0.638975
488.0,0.63871
490.0,0.638989
492.0,0.639659
494.0,0.639013
496.0,0.639843
498.0,0.64003
500.0,0.639666
502.0,0.639774
504.0,0.640545
506.0,0.640521
508.0,0.641195
510.0,0.641292
512.0,0.641522
514.0,0.641703
516.0,0.641274
518.0,0.641279
520.0,0.64253
522.0,0.642992
524.0,0.642682
526.0,0.642758
528.0,0.642019
530.0,0.643148
532.0,0.643595
534.0,0.644193
536.0,0.644703
538.0,0.644684
540.0,0.645054
542.0,0.645202
544.0,0.644379
546.0,0.645503
548.0,0.645041
550.0,0.645843
552.0,0.646052
554.0,0.646169
556.0,0.646488
558.0,0.64726
560.0,0.64736
562.0,0.647093
564.0,0.64749
566.0,0.648771
568.0,0.648231
570.0,0.648504
572.0,0.648201
574.0,0.648702
576.0,0.648894
578.0,0.650076
580.0,0.650017
582.0,0.651162
584.0,0.649903
586.0,0.650954
588.0,0.650628
590.0,0.651333
592.0,0.651771
594.0,0.651743
596.0,0.652577
598.0,0.65252
600.0,0.653243
602.0,0.653574
604.0,0.654127
606.0,0.65486
608.0,0.653984
610.0,0.653933
612.0,0.654492
614.0,0.654175
616.0,0.653875
618.0,0.655435
620.0,0.655953
622.0,0.657192
624.0,0.656931
626.0,0.658274
628.0,0.65842
630.0,0.658229
632.0,0.658345
634.0,0.658622
636.0,0.658826
638.0,0.658723
640.0,0.660038
642.0,0.659515
644.0,0.659967
646.0,0.660145
648.0,0.660598
650.0,0.662301
652.0,0.662166
654.0,0.661753
656.0,0.66337
658.0,0.663859
660.0,0.663736
662.0,0.664352
664.0,0.664293
666.0,0.66434
668.0,0.66485
670.0,0.665554
672.0,0.666105
674.0,0.666089
676.0,0.666457
678.0,0.667644
680.0,0.667259
682.0,0.66812
684.0,0.667818
686.0,0.668733
688.0,0.6696
690.0,0.669664
692.0,0.670112
694.0,0.670497
696.0,0.671545
698.0,0.672476
700.0,0.671662
702.0,0.672335
704.0,0.672956
706.0,0.672277
708.0,0.674236
710.0,0.674154
712.0,0.67465
714.0,0.675233
716.0,0.675603
718.0,0.676851
720.0,0.676253
722.0,0.676898
724.0,0.6776
726.0,0.678111
728.0,0.678165
730.0,0.679003
732.0,0.679633
734.0,0.679525
736.0,0.68122
738.0,0.681147
740.0,0.68149
742.0,0.682895
744.0,0.682727
746.0,0.682908
748.0,0.683237
750.0,0.684283
752.0,0.68503
754.0,0.686084
756.0,0.686144
758.0,0.686319
760.0,0.687277
762.0,0.688207
764.0,0.6882

