Distance,Entropy
152.0,0.663697
156.0,0.660458
160.0,0.65864
164.0,0.65646
168.0,0.654397
172.0,0.654047
176.0,0.65195
180.0,0.65098
184.0,0.649112
188.0,0.64789
192.0,0.64676
196.0,0.645416
200.0,0.645083
204.0,0.644097
208.0,0.642739
212.0,0.640661
216.0,0.639868
220.0,0.640095
224.0,0.639693
228.0,0.639425
232.0,0.63798
236.0,0.637857
240.0,0.637346
244.0,0.636921
248.0,0.636228
252.0,0.635364
256.0,0.635045
260.0,0.635067
264.0,0.63442
268.0,0.634419
272.0,0.633976
276.0,0.632782
280.0,0.633595
284.0,0.632805
288.0,0.632959
292.0,0.632381
296.0,0.632736
300.0,0.633039
304.0,0.63228
308.0,0.632345
312.0,0.632422
316.0,0.631603
320.0,0.631833
324.0,0.631302
328.0,0.63178
332.0,0.630723
336.0,0.632146
340.0,0.631313
344.0,0.631746
348.0,0.630909
352.0,0.631214
356.0,0.631382
360.0,0.631415
364.0,0.632291
368.0,0.632348
372.0,0.63228
376.0,0.631895
380.0,0.632279
384.0,0.631964
388.0,0.63297
392.0,0.63344
396.0,0.632226
400.0,0.633335
404.0,0.633025
408.0,0.632633
412.0,0.633988
416.0,0.634039
420.0,0.633217
424.0,0.63417
428.0,0.633465
432.0,0.634022
436.0,0.633783
440.0,0.634574
444.0,0.634886
448.0,0.635296
452.0,0.636066
456.0,0.636365
460.0,0.636022
464.0,0.637396
468.0,0.636654
472.0,0.637159
476.0,0.637378
480.0,0.638948
484.0,0.638989
488.0,0.639038
492.0,0.638602
496.0,0.639369
500.0,0.640424
504.0,0.640558
508.0,0.64137
512.0,0.641158
516.0,0.641314
520.0,0.641905
524.0,0.643293
528.0,0.643465
532.0,0.643784
536.0,0.644042
540.0,0.644895
544.0,0.645201
548.0,0.645368
552.0,0.645687
556.0,0.646518
560.0,0.645245
564.0,0.649276
568.0,0.648604
572.0,0.648907
576.0,0.650027
580.0,0.651018
584.0,0.651617
588.0,0.65082
592.0,0.651616
596.0,0.651882
600.0,0.652951
604.0,0.653949
608.0,0.654223
612.0,0.655246
616.0,0.655777
620.0,0.655792
624.0,0.656697
628.0,0.657808
632.0,0.657789
636.0,0.658928
640.0,0.659122
644.0,0.660206
648.0,0.661024
652.0,0.662053
656.0,0.663228
660.0,0.663092
664.0,0.663992
668.0,0.665231
672.0,0.665706
676.0,0.666371
680.0,0.66777
684.0,0.668256
688.0,0.670267
692.0,0.669707
696.0,0.671427
700.0,0.672318
704.0,0.672215
708.0,0.673668
712.0,0.674843
716.0,0.675509
720.0,0.676632
724.0,0.677068
728.0,0.678612
732.0,0.678919
736.0,0.681247
740.0,0.681951
744.0,0.683072
748.0,0.68356
752.0,0.685781
756.0,0.685455
760.0,0.686631
764.0,0.687957
