Distance,Entropy
152.0,0.663547
154.0,0.662079
156.0,0.661476
158.0,0.660157
160.0,0.658832
162.0,0.657821
164.0,0.657127
166.0,0.657286
168.0,0.655346
170.0,0.653929
172.0,0.652964
174.0,0.652991
176.0,0.651937
178.0,0.65146
180.0,0.649976
182.0,0.649627
184.0,0.648546
186.0,0.648614
188.0,0.647509
190.0,0.646927
192.0,0.646238
194.0,0.646139
196.0,0.645055
198.0,0.645253
200.0,0.644132
202.0,0.644103
204.0,0.643585
206.0,0.642597
208.0,0.642342
210.0,0.642683
212.0,0.641301
214.0,0.641561
216.0,0.641541
218.0,0.64097
220.0,0.640442
222.0,0.639574
224.0,0.6391
226.0,0.638044
228.0,0.638585
230.0,0.638026
232.0,0.638834
234.0,0.637476
236.0,0.63697
238.0,0.637237
240.0,0.637144
242.0,0.636787
244.0,0.636914
246.0,0.636406
248.0,0.636268
250.0,0.636491
252.0,0.635451
254.0,0.635149
256.0,0.635574
258.0,0.635139
260.0,0.63434
262.0,0.635387
264.0,0.634416
266.0,0.633922
268.0,0.634034
270.0,0.633073
272.0,0.633394
274.0,0.633394
276.0,0.633296
278.0,0.63307
282.0,0.633337
284.0,0.633221
286.0,0.633166
288.0,0.632015
290.0,0.633585
292.0,0.633019
294.0,0.633032
296.0,0.633017
298.0,0.632094
300.0,0.631769
302.0,0.632184
304.0,0.632457
306.0,0.63134
308.0,0.632181
310.0,0.63193
312.0,0.631653
314.0,0.631173
316.0,0.631788
318.0,0.632047
320.0,0.631929
322.0,0.631843
324.0,0.631146
326.0,0.631231
328.0,0.631281
330.0,0.631457
332.0,0.631774
334.0,0.631399
336.0,0.631848
338.0,0.631865
340.0,0.63116
342.0,0.631848
344.0,0.631157
346.0,0.630926
348.0,0.63117
350.0,0.630998
352.0,0.631247
354.0,0.631994
356.0,0.632
358.0,0.632408
360.0,0.631254
362.0,0.6317
364.0,0.632399
366.0,0.631474
368.0,0.631467
370.0,0.631715
372.0,0.632021
374.0,0.632022
376.0,0.631455
378.0,0.631665
380.0,0.631959
382.0,0.631555
384.0,0.632392
386.0,0.63243
388.0,0.632587
390.0,0.632691
392.0,0.631944
394.0,0.632751
396.0,0.633437
398.0,0.63278
400.0,0.632907
402.0,0.632489
404.0,0.633159
406.0,0.632506
408.0,0.632241
410.0,0.633163
412.0,0.633633
414.0,0.632953
416.0,0.633822
418.0,0.633938
420.0,0.633779
422.0,0.633301
424.0,0.633456
426.0,0.634057
428.0,0.634802
430.0,0.633777
432.0,0.634718
434.0,0.63507
436.0,0.634174
438.0,0.634711
440.0,0.635652
442.0,0.634744
444.0,0.635859
446.0,0.634826
448.0,0.636024
450.0,0.635637
452.0,0.637283
454.0,0.636141
456.0,0.636841
458.0,0.63641
460.0,0.636803
462.0,0.637292
464.0,0.636548
466.0,0.636874
468.0,0.637291
470.0,0.637456
472.0,0.637998
474.0,0.637107
476.0,0.637963
478.0,0.638215
480.0,0.638395
482.0,0.638504
484.0,0.638027
486.0,0.63878
488.0,0.638982
490.0,0.638388
492.0,0.639246
494.0,0.638829
496.0,0.638957
498.0,0.639598
500.0,0.640562
502.0,0.639907
504.0,0.640166
506.0,0.64064
508.0,0.640087
510.0,0.641961
512.0,0.64112
514.0,0.641988
516.0,0.642159
518.0,0.64227
520.0,0.643588
522.0,0.642345
524.0,0.642413
526.0,0.643534
528.0,0.642666
530.0,0.644411
532.0,0.643318
534.0,0.644253
536.0,0.644569
538.0,0.644218
540.0,0.64438
542.0,0.644488
544.0,0.645794
546.0,0.645806
548.0,0.646778
550.0,0.646203
552.0,0.646353
554.0,0.646354
556.0,0.646084
558.0,0.646699
560.0,0.646778
562.0,0.647359
564.0,0.64742
566.0,0.647665
568.0,0.648364
570.0,0.648753
572.0,0.649136
574.0,0.64887
576.0,0.649074
578.0,0.650479
580.0,0.649378
582.0,0.649838
584.0,0.650172
586.0,0.650971
588.0,0.651438
590.0,0.651445
592.0,0.651586
594.0,0.652463
596.0,0.651908
598.0,0.653859
600.0,0.652419
602.0,0.653441
604.0,0.653859
606.0,0.654437
608.0,0.654592
610.0,0.654653
612.0,0.654419
614.0,0.655127
616.0,0.655159
618.0,0.655855
620.0,0.656538
622.0,0.656529
624.0,0.657
626.0,0.657464
628.0,0.65816
630.0,0.658242
632.0,0.658732
634.0,0.660027
636.0,0.658796
638.0,0.65849
640.0,0.660072
642.0,0.660552
644.0,0.659604
646.0,0.660586
648.0,0.66158
650.0,0.661863
652.0,0.662837
654.0,0.66203
656.0,0.662816
658.0,0.663857
660.0,0.663562
662.0,0.663728
664.0,0.664116
666.0,0.664721
668.0,0.664873
670.0,0.665569
672.0,0.665202
674.0,0.666549
676.0,0.666674
678.0,0.666401
680.0,0.667841
682.0,0.667713
684.0,0.668145
686.0,0.66948
688.0,0.669159
690.0,0.670008
692.0,0.67041
694.0,0.670423
696.0,0.670963
698.0,0.671732
700.0,0.672465
702.0,0.672722
704.0,0.67226
706.0,0.673214
708.0,0.673949
710.0,0.674051
712.0,0.674558
714.0,0.67522
716.0,0.67552
718.0,0.675912
720.0,0.677133
722.0,0.676008
724.0,0.676989
726.0,0.678293
728.0,0.678282
730.0,0.679551
732.0,0.679748
734.0,0.680079
736.0,0.679862
738.0,0.681255
740.0,0.682038
742.0,0.682402
744.0,0.682498
746.0,0.683959
748.0,0.684568
750.0,0.68472
752.0,0.685598
754.0,0.686294
756.0,0.686142
758.0,0.686878
760.0,0.686971
762.0,0.688431
764.0,0.689139

