Distance,Entropy
152.0,0.663536
156.0,0.660725
160.0,0.658228
164.0,0.657499
168.0,0.654304
172.0,0.653602
176.0,0.652443
180.0,0.64935
184.0,0.649458
188.0,0.647741
192.0,0.646611
196.0,0.645437
200.0,0.644175
204.0,0.643128
208.0,0.642148
212.0,0.641795
216.0,0.641041
220.0,0.640782
224.0,0.639443
228.0,0.639403
232.0,0.637872
236.0,0.637623
240.0,0.637242
244.0,0.636624
248.0,0.636504
252.0,0.635238
256.0,0.635263
260.0,0.635206
264.0,0.634379
268.0,0.634468
272.0,0.634198
276.0,0.634105
280.0,0.632958
284.0,0.633465
288.0,0.632763
292.0,0.632392
296.0,0.632579
300.0,0.632301
304.0,0.63234
308.0,0.632144
312.0,0.631639
316.0,0.631802
320.0,0.63185
324.0,0.632008
328.0,0.631908
332.0,0.630955
336.0,0.63135
340.0,0.63073
344.0,0.631096
348.0,0.631736
352.0,0.631687
356.0,0.631763
360.0,0.632425
364.0,0.630734
368.0,0.632356
372.0,0.631429
376.0,0.631816
380.0,0.632459
384.0,0.632024
388.0,0.632159
392.0,0.63217
396.0,0.631972
400.0,0.632899
404.0,0.633593
408.0,0.633385
412.0,0.632811
416.0,0.634132
420.0,0.634259
424.0,0.633057
428.0,0.633723
432.0,0.633797
436.0,0.633841
440.0,0.633935
444.0,0.635152
448.0,0.634946
452.0,0.636305
456.0,0.635969
460.0,0.636005
464.0,0.636341
468.0,0.636572
472.0,0.636764
476.0,0.638384
480.0,0.639232
484.0,0.638488
488.0,0.639195
492.0,0.639303
496.0,0.639683
500.0,0.639856
504.0,0.640821
508.0,0.641813
512.0,0.640688
516.0,0.641648
520.0,0.641551
524.0,0.642308
528.0,0.642468
532.0,0.643996
536.0,0.644138
540.0,0.64476
544.0,0.644592
548.0,0.64584
552.0,0.645967
556.0,0.646154
560.0,0.647141
564.0,0.647382
568.0,0.648154
572.0,0.650064
576.0,0.649729
580.0,0.649162
584.0,0.650546
588.0,0.650699
592.0,0.651669
596.0,0.652093
600.0,0.652333
604.0,0.65371
608.0,0.653963
612.0,0.656311
616.0,0.656389
620.0,0.656279
624.0,0.656788
628.0,0.656906
632.0,0.658533
636.0,0.66012
640.0,0.659705
644.0,0.660612
648.0,0.660525
652.0,0.661767
656.0,0.662881
660.0,0.663702
664.0,0.664379
668.0,0.66521
672.0,0.66625
676.0,0.666962
680.0,0.667761
684.0,0.66828
688.0,0.668872
692.0,0.669827
696.0,0.671658
700.0,0.671913
704.0,0.673139
708.0,0.67354
712.0,0.675441
716.0,0.676285
720.0,0.677166
724.0,0.677184
728.0,0.678945
732.0,0.679611
736.0,0.67988
740.0,0.681046
744.0,0.682931
748.0,0.683544
752.0,0.685601
756.0,0.685737
760.0,0.687209
764.0,0.688615
