Distance,Entropy
152.0,0.663467
154.0,0.661892
156.0,0.661358
158.0,0.659433
160.0,0.659685
162.0,0.657561
164.0,0.656871
166.0,0.656178
168.0,0.655206
170.0,0.654371
172.0,0.654107
174.0,0.652719
176.0,0.651372
178.0,0.650939
180.0,0.650302
182.0,0.649043
184.0,0.648977
186.0,0.647921
188.0,0.647379
190.0,0.646463
192.0,0.646683
194.0,0.645088
196.0,0.645485
198.0,0.644905
200.0,0.644806
202.0,0.643858
204.0,0.643308
206.0,0.642157
208.0,0.642891
210.0,0.642041
212.0,0.641931
214.0,0.641156
216.0,0.640469
218.0,0.640782
220.0,0.639493
222.0,0.639347
224.0,0.640264
226.0,0.639365
228.0,0.638644
230.0,0.638165
232.0,0.638347
234.0,0.637653
236.0,0.637456
238.0,0.636914
240.0,0.636766
242.0,0.636694
244.0,0.637332
246.0,0.636262
248.0,0.636562
250.0,0.635692
252.0,0.636636
254.0,0.635191
256.0,0.63505
258.0,0.634425
260.0,0.634677
262.0,0.634483
264.0,0.63345
266.0,0.633582
268.0,0.633852
270.0,0.634326
272.0,0.633117
274.0,0.633114
276.0,0.633756
278.0,0.634061
280.0,0.63333
282.0,0.633087
284.0,0.633
286.0,0.632488
288.0,0.632669
290.0,0.632967
292.0,0.632489
294.0,0.63243
296.0,0.631875
298.0,0.632005
300.0,0.631943
302.0,0.631952
304.0,0.631958
306.0,0.631305
308.0,0.631995
310.0,0.631232
312.0,0.631787
314.0,0.631377
316.0,0.631623
318.0,0.630319
320.0,0.631329
322.0,0.631678
324.0,0.631691
326.0,0.630683
328.0,0.631042
330.0,0.631058
332.0,0.632166
334.0,0.631767
336.0,0.631987
338.0,0.631776
340.0,0.630909
342.0,0.632072
344.0,0.631457
346.0,0.63131
348.0,0.630663
350.0,0.631468
352.0,0.630399
354.0,0.631502
356.0,0.631862
358.0,0.631954
360.0,0.631585
362.0,0.632319
364.0,0.631378
366.0,0.632379
368.0,0.631585
370.0,0.632199
372.0,0.63142
374.0,0.631378
376.0,0.63064
378.0,0.631554
380.0,0.631828
382.0,0.632033
384.0,0.631591
386.0,0.632147
388.0,0.632527
390.0,0.632732
392.0,0.632487
394.0,0.632005
396.0,0.632636
398.0,0.632748
400.0,0.633003
402.0,0.633382
404.0,0.633744
406.0,0.633173
408.0,0.633913
410.0,0.633303
412.0,0.633286
414.0,0.633808
416.0,0.633321
418.0,0.633611
420.0,0.633437
422.0,0.633869
424.0,0.634226
426.0,0.634295
428.0,0.63433
430.0,0.633705
432.0,0.634737
434.0,0.633962
436.0,0.635153
438.0,0.634323
440.0,0.635583
442.0,0.63549
444.0,0.635122
446.0,0.635343
448.0,0.634977
450.0,0.635277
452.0,0.635321
454.0,0.635404
456.0,0.635909
458.0,0.635983
460.0,0.63749
462.0,0.63681
464.0,0.636972
466.0,0.637697
468.0,0.637118
470.0,0.637476
472.0,0.637481
474.0,0.638104
476.0,0.638058
478.0,0.638157
480.0,0.637426
482.0,0.638407
484.0,0.638543
486.0,0.638588
488.0,0.639196
490.0,0.639623
492.0,0.639222
494.0,0.639567
496.0,0.639547
498.0,0.639818
500.0,0.640129
502.0,0.640414
504.0,0.640116
506.0,0.640556
508.0,0.640829
510.0,0.641448
512.0,0.640986
514.0,0.641497
516.0,0.64166
518.0,0.641567
520.0,0.641778
522.0,0.642614
524.0,0.642494
526.0,0.643215
528.0,0.643446
530.0,0.643615
532.0,0.643527
534.0,0.643786
536.0,0.644036
538.0,0.643748
540.0,0.644353
542.0,0.645242
544.0,0.645826
546.0,0.645469
548.0,0.644884
550.0,0.646183
552.0,0.646014
554.0,0.647546
556.0,0.646423
558.0,0.646336
560.0,0.647507
562.0,0.646894
564.0,0.647922
566.0,0.647774
568.0,0.648306
570.0,0.647104
572.0,0.648975
574.0,0.649502
576.0,0.649329
578.0,0.64973
580.0,0.650055
582.0,0.650507
584.0,0.650548
586.0,0.65023
588.0,0.65127
590.0,0.650369
592.0,0.651592
594.0,0.653001
596.0,0.65237
598.0,0.653179
600.0,0.652576
602.0,0.653279
604.0,0.654141
606.0,0.653985
608.0,0.654653
610.0,0.654394
612.0,0.654715
614.0,0.65546
616.0,0.655324
618.0,0.655793
620.0,0.65738
622.0,0.656931
624.0,0.657259
626.0,0.658008
628.0,0.657363
630.0,0.658946
632.0,0.658861
634.0,0.658491
636.0,0.658264
638.0,0.659254
640.0,0.659662
642.0,0.659668
644.0,0.661631
646.0,0.660816
648.0,0.66118
650.0,0.66065
652.0,0.661839
654.0,0.662849
656.0,0.662614
658.0,0.663698
660.0,0.66389
662.0,0.663301
664.0,0.66391
666.0,0.664188
668.0,0.664251
670.0,0.665445
672.0,0.665566
674.0,0.665946
676.0,0.666564
678.0,0.66647
680.0,0.666897
682.0,0.668563
684.0,0.668388
686.0,0.668953
688.0,0.669247
690.0,0.670577
692.0,0.669678
694.0,0.670996
696.0,0.670629
698.0,0.672406
700.0,0.671874
702.0,0.67266
704.0,0.672525
706.0,0.672929
708.0,0.673704
710.0,0.67456
712.0,0.675475
714.0,0.675565
716.0,0.675258
718.0,0.676894
720.0,0.676994
722.0,0.677531
724.0,0.677742
726.0,0.677545
728.0,0.678687
730.0,0.67882
732.0,0.67963
734.0,0.680245
736.0,0.680462
738.0,0.681087
740.0,0.682078
742.0,0.683043
744.0,0.683723
746.0,0.683413
748.0,0.684537
750.0,0.685243
752.0,0.684719
754.0,0.685645
756.0,0.686246
758.0,0.68674
760.0,0.687286
762.0,0.688332
764.0,0.68932

