Distance,Entropy
152.0,0.663549
154.0,0.662324
156.0,0.661105
158.0,0.660379
160.0,0.658706
162.0,0.658445
164.0,0.6571
166.0,0.656063
168.0,0.65466
170.0,0.655205
172.0,0.653499
174.0,0.652341
176.0,0.651193
178.0,0.651094
180.0,0.650533
182.0,0.648997
184.0,0.648975
186.0,0.647955
188.0,0.648029
190.0,0.647245
192.0,0.646448
194.0,0.647045
196.0,0.645829
198.0,0.645054
200.0,0.645039
202.0,0.644342
204.0,0.644066
206.0,0.643195
208.0,0.642592
210.0,0.642736
212.0,0.641426
214.0,0.641249
216.0,0.64091
218.0,0.639564
220.0,0.640314
222.0,0.639019
224.0,0.638788
226.0,0.639087
228.0,0.638399
230.0,0.63794
232.0,0.638678
234.0,0.637189
236.0,0.637491
238.0,0.636424
240.0,0.637381
242.0,0.636527
244.0,0.636635
246.0,0.635798
248.0,0.635733
250.0,0.635865
252.0,0.63579
254.0,0.635485
256.0,0.634633
258.0,0.635267
260.0,0.634858
262.0,0.63457
264.0,0.634285
266.0,0.633995
268.0,0.634029
270.0,0.633981
272.0,0.633458
274.0,0.633085
276.0,0.633774
278.0,0.633558
280.0,0.633574
282.0,0.633506
284.0,0.632203
286.0,0.63319
288.0,0.632832
290.0,0.632692
292.0,0.631998
294.0,0.632858
296.0,0.63177
298.0,0.631583
300.0,0.632965
302.0,0.632399
304.0,0.631275
306.0,0.632133
308.0,0.631966
310.0,0.632582
312.0,0.632092
314.0,0.631442
316.0,0.631067
318.0,0.631679
320.0,0.630985
322.0,0.63237
324.0,0.6319
326.0,0.632037
328.0,0.630816
330.0,0.632018
332.0,0.631393
334.0,0.631108
336.0,0.631769
338.0,0.632083
340.0,0.631802
342.0,0.63131
344.0,0.631577
346.0,0.631673
348.0,0.631171
350.0,0.631163
352.0,0.63106
354.0,0.630661
356.0,0.631156
358.0,0.63133
360.0,0.632033
362.0,0.63183
364.0,0.631073
366.0,0.632017
368.0,0.631344
370.0,0.63236
372.0,0.632001
374.0,0.631997
376.0,0.632115
378.0,0.632269
380.0,0.632258
382.0,0.632357
384.0,0.631865
386.0,0.632267
388.0,0.632421
390.0,0.632293
392.0,0.633022
394.0,0.631813
396.0,0.633125
398.0,0.632708
400.0,0.633224
402.0,0.632924
404.0,0.632888
406.0,0.633105
408.0,0.633752
410.0,0.634029
412.0,0.632573
414.0,0.632881
416.0,0.633768
418.0,0.633171
420.0,0.633635
422.0,0.633437
424.0,0.634522
426.0,0.634688
428.0,0.634469
430.0,0.634705
432.0,0.634992
434.0,0.635708
436.0,0.633975
438.0,0.634902
440.0,0.635915
442.0,0.634912
444.0,0.636016
446.0,0.634358
448.0,0.635073
450.0,0.635256
452.0,0.635577
454.0,0.636068
456.0,0.635712
458.0,0.636272
460.0,0.636618
462.0,0.637214
464.0,0.637062
466.0,0.636841
468.0,0.637112
470.0,0.636872
472.0,0.63784
474.0,0.637815
476.0,0.636916
478.0,0.637697
480.0,0.637881
482.0,0.638495
484.0,0.638118
486.0,0.639013
488.0,0.639068
490.0,0.639764
492.0,0.639118
494.0,0.639209
496.0,0.639037
498.0,0.639712
500.0,0.640204
502.0,0.640212
504.0,0.640838
506.0,0.64022
508.0,0.640558
510.0,0.640773
512.0,0.641486
514.0,0.641417
516.0,0.64083
518.0,0.642722
520.0,0.64152
522.0,0.641702
524.0,0.642663
526.0,0.643555
528.0,0.643449
530.0,0.643925
532.0,0.643104
534.0,0.643581
536.0,0.643788
538.0,0.644577
540.0,0.644378
542.0,0.644345
544.0,0.645104
546.0,0.645532
548.0,0.645415
550.0,0.645729
552.0,0.646312
554.0,0.64602
556.0,0.646656
558.0,0.647114
560.0,0.647031
562.0,0.647882
564.0,0.647351
566.0,0.648117
568.0,0.648098
570.0,0.649305
572.0,0.649223
574.0,0.648936
576.0,0.649344
578.0,0.649605
580.0,0.649458
582.0,0.649851
584.0,0.650789
586.0,0.651299
588.0,0.650762
590.0,0.651503
592.0,0.651661
594.0,0.651393
596.0,0.652392
598.0,0.652518
600.0,0.653473
602.0,0.653519
604.0,0.654509
606.0,0.654029
608.0,0.654235
610.0,0.654864
612.0,0.656036
614.0,0.65496
616.0,0.654378
618.0,0.655229
620.0,0.655625
622.0,0.656977
624.0,0.656712
626.0,0.657048
628.0,0.65694
630.0,0.658488
632.0,0.658241
634.0,0.658733
636.0,0.659369
638.0,0.659786
640.0,0.660109
642.0,0.660662
644.0,0.660125
646.0,0.660362
648.0,0.659847
650.0,0.661907
652.0,0.661581
654.0,0.662851
656.0,0.662718
658.0,0.663464
660.0,0.664035
662.0,0.663948
664.0,0.664478
666.0,0.664611
668.0,0.66557
670.0,0.665668
672.0,0.666164
674.0,0.666381
676.0,0.667024
678.0,0.667213
680.0,0.668863
682.0,0.669258
684.0,0.668895
686.0,0.669032
688.0,0.669079
690.0,0.669942
692.0,0.669928
694.0,0.670441
696.0,0.671102
698.0,0.671539
700.0,0.671488
702.0,0.672984
704.0,0.671995
706.0,0.672511
708.0,0.672861
710.0,0.674037
712.0,0.675222
714.0,0.674921
716.0,0.675547
718.0,0.676365
720.0,0.676374
722.0,0.677559
724.0,0.678063
726.0,0.677859
728.0,0.677757
730.0,0.679424
732.0,0.680217
734.0,0.679873
736.0,0.680566
738.0,0.680681
740.0,0.68197
742.0,0.681574
744.0,0.682355
746.0,0.683495
748.0,0.683423
750.0,0.685119
752.0,0.68558
754.0,0.686173
756.0,0.685129
758.0,0.686768
760.0,0.687159
762.0,0.687385
764.0,0.688931
