Distance,Entropy
152.0,0.663198
154.0,0.661764
156.0,0.660873
158.0,0.659896
160.0,0.658834
162.0,0.656941
164.0,0.657005
166.0,0.655662
168.0,0.654652
170.0,0.654281
172.0,0.653609
174.0,0.651347
176.0,0.651133
178.0,0.650949
180.0,0.650029
182.0,0.648956
184.0,0.648555
186.0,0.647485
188.0,0.647398
190.0,0.647326
192.0,0.64632
194.0,0.646032
196.0,0.645867
198.0,0.644633
200.0,0.645277
202.0,0.643517
204.0,0.644196
206.0,0.641791
208.0,0.642595
210.0,0.642386
212.0,0.6418
214.0,0.640978
216.0,0.641226
218.0,0.641055
220.0,0.639889
222.0,0.639818
224.0,0.639948
226.0,0.638162
228.0,0.638457
230.0,0.638353
232.0,0.638281
234.0,0.63792
236.0,0.636917
238.0,0.63707
240.0,0.636523
242.0,0.637363
244.0,0.636245
246.0,0.636207
248.0,0.634904
250.0,0.636725
252.0,0.635369
254.0,0.63512
256.0,0.635115
258.0,0.634195
260.0,0.635096
262.0,0.635151
264.0,0.634986
266.0,0.634474
268.0,0.634465
270.0,0.634852
272.0,0.634186
274.0,0.634249
276.0,0.633957
278.0,0.633484
280.0,0.633067
282.0,0.633368
284.0,0.633608
286.0,0.632813
288.0,0.632756
290.0,0.63113
292.0,0.633379
294.0,0.632053
296.0,0.631702
298.0,0.631989
300.0,0.631562
302.0,0.631697
304.0,0.632347
306.0,0.631517
308.0,0.631447
310.0,0.632
312.0,0.631358
314.0,0.631322
316.0,0.63077
318.0,0.631019
320.0,0.631484
322.0,0.632226
324.0,0.632587
326.0,0.631226
328.0,0.631357
330.0,0.631505
332.0,0.631721
334.0,0.631347
336.0,0.631293
338.0,0.631852
340.0,0.631408
342.0,0.631933
344.0,0.631176
346.0,0.631228
348.0,0.631715
350.0,0.630571
352.0,0.632075
354.0,0.631908
356.0,0.6319
358.0,0.631353
360.0,0.631802
362.0,0.631934
364.0,0.630943
366.0,0.632549
368.0,0.631681
370.0,0.631997
372.0,0.63243
374.0,0.631835
376.0,0.631998
378.0,0.630886
380.0,0.632673
382.0,0.632962
384.0,0.632601
386.0,0.631986
388.0,0.632112
390.0,0.633149
392.0,0.632431
394.0,0.632991
396.0,0.633045
398.0,0.632319
400.0,0.63263
402.0,0.632593
404.0,0.633559
406.0,0.632983
408.0,0.632986
410.0,0.632614
412.0,0.633701
414.0,0.632969
416.0,0.63344
418.0,0.634028
420.0,0.634802
422.0,0.634042
424.0,0.633952
426.0,0.633749
428.0,0.634582
430.0,0.633601
432.0,0.633367
434.0,0.634905
436.0,0.634537
438.0,0.6356
440.0,0.635105
442.0,0.635169
444.0,0.635118
446.0,0.635006
448.0,0.635157
450.0,0.636222
452.0,0.636425
454.0,0.636128
456.0,0.636265
458.0,0.636754
460.0,0.636442
462.0,0.636342
464.0,0.636715
466.0,0.6371
468.0,0.636993
470.0,0.638163
472.0,0.638247
474.0,0.638117
476.0,0.637983
478.0,0.638432
480.0,0.638208
482.0,0.638032
484.0,0.638427
486.0,0.637932
488.0,0.638063
490.0,0.639331
492.0,0.638905
494.0,0.639486
496.0,0.639985
498.0,0.639829
500.0,0.640116
502.0,0.640352
504.0,0.639679
506.0,0.640438
508.0,0.640427
510.0,0.641119
512.0,0.640906
514.0,0.641647
516.0,0.642074
518.0,0.642546
520.0,0.641792
522.0,0.642289
524.0,0.64242
526.0,0.642934
528.0,0.642604
530.0,0.642792
532.0,0.643272
534.0,0.645436
536.0,0.643887
538.0,0.645303
540.0,0.64481
542.0,0.645214
544.0,0.645038
546.0,0.645221
548.0,0.646396
550.0,0.646053
552.0,0.646355
554.0,0.646922
556.0,0.646917
558.0,0.646975
560.0,0.646441
562.0,0.647652
564.0,0.647602
566.0,0.648187
568.0,0.649118
570.0,0.648507
572.0,0.649255
574.0,0.649394
576.0,0.649247
578.0,0.649268
580.0,0.64942
582.0,0.649853
584.0,0.649796
586.0,0.650883
588.0,0.651732
590.0,0.651996
592.0,0.651579
594.0,0.652675
596.0,0.652767
598.0,0.651724
600.0,0.652923
602.0,0.653264
604.0,0.653728
606.0,0.65409
608.0,0.654372
610.0,0.653968
612.0,0.654261
614.0,0.655869
616.0,0.655395
618.0,0.655594
620.0,0.656493
622.0,0.657496
624.0,0.657538
626.0,0.65665
628.0,0.657357
630.0,0.658395
632.0,0.658151
634.0,0.658341
636.0,0.658921
638.0,0.659312
640.0,0.659644
642.0,0.659894
644.0,0.660675
646.0,0.660616
648.0,0.661116
650.0,0.661592
652.0,0.663165
654.0,0.662588
656.0,0.662538
658.0,0.663126
660.0,0.662671
662.0,0.664601
664.0,0.664248
666.0,0.664974
668.0,0.665407
670.0,0.665488
672.0,0.665639
674.0,0.666259
676.0,0.666289
678.0,0.667155
680.0,0.667117
682.0,0.667888
684.0,0.667803
686.0,0.668945
688.0,0.669473
690.0,0.669564
692.0,0.670999
694.0,0.670399
696.0,0.670742
698.0,0.672271
700.0,0.67146
702.0,0.673154
704.0,0.673984
706.0,0.673297
708.0,0.674316
710.0,0.675025
712.0,0.674439
714.0,0.674528
716.0,0.67659
718.0,0.676457
720.0,0.677598
722.0,0.676572
724.0,0.67767
726.0,0.67877
728.0,0.678444
730.0,0.678653
732.0,0.680194
734.0,0.680637
736.0,0.681303
738.0,0.681383
740.0,0.681633
742.0,0.682229
744.0,0.682223
746.0,0.683738
748.0,0.683906
750.0,0.684381
752.0,0.685311
754.0,0.685606
756.0,0.68592
758.0,0.687089
760.0,0.687462
762.0,0.687499
764.0,0.688863
