Distance,Entropy
152.0,0.664041
154.0,0.661698
156.0,0.661192
158.0,0.659481
160.0,0.658562
162.0,0.658454
164.0,0.656848
166.0,0.656261
168.0,0.654608
170.0,0.653744
172.0,0.652922
174.0,0.652175
176.0,0.652085
178.0,0.65142
180.0,0.650463
182.0,0.648656
184.0,0.648542
186.0,0.648236
188.0,0.647843
190.0,0.64731
192.0,0.646555
194.0,0.646245
196.0,0.645006
198.0,0.645052
200.0,0.644522
202.0,0.643451
204.0,0.642558
206.0,0.64265
208.0,0.642546
210.0,0.642045
212.0,0.641609
214.0,0.641926
216.0,0.641128
218.0,0.640395
220.0,0.639771
222.0,0.640266
224.0,0.639696
226.0,0.639435
228.0,0.638695
230.0,0.639186
232.0,0.637797
234.0,0.638382
236.0,0.637791
238.0,0.637973
240.0,0.636787
242.0,0.635932
244.0,0.636336
246.0,0.636501
248.0,0.635731
250.0,0.63577
252.0,0.636843
254.0,0.636502
256.0,0.63545
258.0,0.635283
260.0,0.635001
262.0,0.635161
264.0,0.634615
266.0,0.633217
268.0,0.634621
270.0,0.634588
272.0,0.63415
274.0,0.634612
276.0,0.633704
278.0,0.633534
280.0,0.633915
282.0,0.632998
284.0,0.63262
286.0,0.632274
288.0,0.632409
290.0,0.631946
292.0,0.632386
294.0,0.631878
296.0,0.631667
298.0,0.632332
300.0,0.631762
302.0,0.632474
304.0,0.632663
306.0,0.631156
308.0,0.632322
310.0,0.631734
312.0,0.63108
314.0,0.631686
316.0,0.6319
318.0,0.631702
320.0,0.631135
322.0,0.631896
324.0,0.631599
326.0,0.631098
328.0,0.631224
330.0,0.631144
332.0,0.63083
334.0,0.631
336.0,0.630971
338.0,0.631055
340.0,0.631526
342.0,0.631463
344.0,0.631037
346.0,0.63156
348.0,0.631489
350.0,0.631302
352.0,0.631076
354.0,0.631866
356.0,0.631443
358.0,0.630801
360.0,0.63167
362.0,0.63168
364.0,0.63115
366.0,0.631154
368.0,0.632484
370.0,0.631315
372.0,0.632222
374.0,0.632525
376.0,0.632106
378.0,0.632148
380.0,0.632557
382.0,0.63194
384.0,0.632339
386.0,0.632841
388.0,0.632555
390.0,0.63202
392.0,0.632319
394.0,0.632815
396.0,0.63296
398.0,0.632798
400.0,0.632349
402.0,0.631655
404.0,0.633304
406.0,0.633468
408.0,0.633212
410.0,0.633077
412.0,0.632717
414.0,0.633642
416.0,0.631957
418.0,0.633621
420.0,0.633407
422.0,0.634194
424.0,0.634145
426.0,0.632913
428.0,0.633872
430.0,0.634492
432.0,0.63405
434.0,0.634283
436.0,0.634208
438.0,0.635425
440.0,0.634828
442.0,0.635595
444.0,0.634985
446.0,0.635406
448.0,0.635872
450.0,0.635589
452.0,0.636897
454.0,0.635979
456.0,0.635784
458.0,0.636499
460.0,0.635798
462.0,0.637131
464.0,0.637388
466.0,0.637048
468.0,0.637061
470.0,0.636487
472.0,0.637979
474.0,0.638564
476.0,0.637816
478.0,0.638141
480.0,0.638614
482.0,0.638149
484.0,0.637693
486.0,0.639115
488.0,0.639818
490.0,0.639104
492.0,0.639205
494.0,0.639994
496.0,0.639655
498.0,0.638957
500.0,0.640145
502.0,0.640156
504.0,0.640808
506.0,0.641539
508.0,0.640696
510.0,0.641039
512.0,0.642328
514.0,0.641438
516.0,0.641955
518.0,0.642331
520.0,0.642511
522.0,0.641901
524.0,0.642961
526.0,0.64251
528.0,0.642855
530.0,0.644302
532.0,0.644166
534.0,0.643743
536.0,0.644167
538.0,0.644315
540.0,0.645097
542.0,0.646068
544.0,0.64497
546.0,0.645915
548.0,0.645215
550.0,0.64699
552.0,0.64639
554.0,0.646433
556.0,0.645868
558.0,0.64649
560.0,0.647247
562.0,0.64767
564.0,0.648208
566.0,0.647419
568.0,0.648216
570.0,0.649651
572.0,0.649071
574.0,0.648675
576.0,0.649402
578.0,0.649687
580.0,0.650842
582.0,0.650415
584.0,0.650058
586.0,0.651071
588.0,0.651211
590.0,0.65152
592.0,0.651361
594.0,0.651922
596.0,0.651586
598.0,0.651618
600.0,0.653532
602.0,0.65285
604.0,0.653055
606.0,0.654516
608.0,0.654653
610.0,0.655185
612.0,0.655218
614.0,0.654841
616.0,0.656568
618.0,0.655434
620.0,0.656183
622.0,0.65631
624.0,0.657089
626.0,0.657922
628.0,0.657705
630.0,0.657983
632.0,0.65787
634.0,0.658007
636.0,0.658442
638.0,0.659595
640.0,0.659848
642.0,0.659264
644.0,0.660498
646.0,0.661462
648.0,0.661256
650.0,0.661464
652.0,0.662405
654.0,0.661678
656.0,0.6631
658.0,0.662795
660.0,0.663581
662.0,0.663314
664.0,0.664038
666.0,0.664168
668.0,0.665523
670.0,0.665661
672.0,0.666031
674.0,0.666134
676.0,0.66636
678.0,0.667108
680.0,0.667361
682.0,0.668665
684.0,0.66833
686.0,0.66847
688.0,0.668831
690.0,0.669145
692.0,0.66923
694.0,0.670662
696.0,0.671972
698.0,0.671946
700.0,0.671773
702.0,0.672631
704.0,0.672905
706.0,0.674016
708.0,0.672839
710.0,0.674244
712.0,0.675118
714.0,0.675256
716.0,0.67521
718.0,0.675814
720.0,0.67711
722.0,0.67767
724.0,0.678298
726.0,0.678261
728.0,0.678782
730.0,0.679706
732.0,0.679637
734.0,0.681295
736.0,0.680162
738.0,0.681231
740.0,0.681402
742.0,0.682059
744.0,0.683244
746.0,0.683245
748.0,0.684278
750.0,0.6841
752.0,0.68426
754.0,0.685545
756.0,0.686262
758.0,0.686428
760.0,0.687339
762.0,0.687169
764.0,0.689354

