Distance,Entropy
152.0,0.663143
154.0,0.661755
156.0,0.660646
158.0,0.66041
160.0,0.658736
162.0,0.657473
164.0,0.655632
166.0,0.655798
168.0,0.654288
170.0,0.654571
172.0,0.65361
174.0,0.652143
176.0,0.651413
178.0,0.651453
180.0,0.650212
182.0,0.649622
184.0,0.649423
186.0,0.648679
188.0,0.648238
190.0,0.647
192.0,0.646532
194.0,0.646529
196.0,0.646518
198.0,0.645007
200.0,0.644141
202.0,0.644488
204.0,0.643518
206.0,0.642696
208.0,0.642332
210.0,0.64223
212.0,0.641389
214.0,0.641324
216.0,0.640631
218.0,0.64002
220.0,0.640223
222.0,0.638908
224.0,0.639944
226.0,0.638978
228.0,0.638669
230.0,0.638785
232.0,0.638586
234.0,0.637995
236.0,0.636905
238.0,0.637076
240.0,0.636806
242.0,0.637115
244.0,0.636713
246.0,0.636462
248.0,0.635754
250.0,0.635518
252.0,0.635947
254.0,0.635416
256.0,0.633598
258.0,0.634553
260.0,0.634547
262.0,0.634289
264.0,0.634474
266.0,0.634081
268.0,0.633504
270.0,0.634383
272.0,0.634299
274.0,0.634278
276.0,0.632732
278.0,0.633489
280.0,0.633447
282.0,0.633193
284.0,0.632237
286.0,0.632614
288.0,0.632754
290.0,0.632923
292.0,0.632219
294.0,0.632603
296.0,0.632831
298.0,0.630739
300.0,0.632127
302.0,0.632183
304.0,0.632421
306.0,0.631822
308.0,0.631578
310.0,0.631843
312.0,0.63224
314.0,0.632077
316.0,0.632057
318.0,0.631398
320.0,0.633123
322.0,0.631876
324.0,0.631283
326.0,0.631162
328.0,0.631408
330.0,0.63183
332.0,0.630709
334.0,0.631634
336.0,0.630762
338.0,0.631211
340.0,0.631731
342.0,0.630762
344.0,0.63148
346.0,0.632276
348.0,0.630898
350.0,0.631328
352.0,0.631807
354.0,0.631179
356.0,0.631142
358.0,0.630657
360.0,0.630842
362.0,0.630999
364.0,0.630445
366.0,0.630814
368.0,0.632014
370.0,0.630574
372.0,0.631237
374.0,0.631759
376.0,0.632183
378.0,0.632643
380.0,0.631587
382.0,0.632426
384.0,0.632641
386.0,0.632164
388.0,0.63201
390.0,0.632138
392.0,0.632766
394.0,0.633331
396.0,0.632467
398.0,0.632551
400.0,0.632652
402.0,0.633021
404.0,0.633677
406.0,0.632773
408.0,0.632919
410.0,0.633037
412.0,0.633344
414.0,0.633967
416.0,0.633884
418.0,0.633339
420.0,0.633677
422.0,0.634124
424.0,0.633821
426.0,0.633993
428.0,0.634197
430.0,0.63485
432.0,0.634192
434.0,0.634368
436.0,0.634985
438.0,0.634633
440.0,0.635599
442.0,0.6358
444.0,0.635375
446.0,0.635112
448.0,0.635881
450.0,0.636189
452.0,0.635148
454.0,0.636264
456.0,0.636656
458.0,0.636397
460.0,0.636866
462.0,0.636579
464.0,0.636549
466.0,0.636882
468.0,0.638319
470.0,0.637211
472.0,0.637781
474.0,0.638326
476.0,0.63846
478.0,0.638109
480.0,0.638642
482.0,0.638277
484.0,0.638757
486.0,0.63921
488.0,0.638598
490.0,0.638997
492.0,0.639141
494.0,0.639517
496.0,0.640235
498.0,0.640044
500.0,0.639886
502.0,0.640193
504.0,0.640672
506.0,0.641072
508.0,0.641617
510.0,0.640856
512.0,0.641631
514.0,0.641403
516.0,0.641846
518.0,0.642196
520.0,0.642905
522.0,0.642658
524.0,0.642712
526.0,0.643541
528.0,0.644074
530.0,0.64338
532.0,0.643742
534.0,0.643545
536.0,0.643656
538.0,0.64438
540.0,0.644428
542.0,0.643964
544.0,0.645154
546.0,0.645826
548.0,0.645484
550.0,0.646364
552.0,0.645122
554.0,0.645835
556.0,0.64626
558.0,0.646967
560.0,0.648137
562.0,0.647732
564.0,0.647337
566.0,0.648209
568.0,0.647994
570.0,0.649219
572.0,0.649726
574.0,0.648969
576.0,0.649512
578.0,0.648825
580.0,0.650622
582.0,0.649998
584.0,0.650183
586.0,0.650733
588.0,0.650898
590.0,0.651452
592.0,0.651598
594.0,0.651878
596.0,0.653573
598.0,0.652373
600.0,0.652696
602.0,0.652999
604.0,0.65363
606.0,0.654241
608.0,0.653945
610.0,0.654604
612.0,0.655051
614.0,0.654825
616.0,0.65526
618.0,0.65661
620.0,0.656817
622.0,0.656845
624.0,0.656786
626.0,0.657094
628.0,0.658321
630.0,0.657347
632.0,0.659553
634.0,0.658902
636.0,0.659462
638.0,0.659718
640.0,0.659336
642.0,0.66074
644.0,0.66134
646.0,0.660709
648.0,0.662296
650.0,0.662189
652.0,0.661299
654.0,0.662695
656.0,0.663286
658.0,0.663232
660.0,0.662596
662.0,0.663673
664.0,0.664494
666.0,0.664304
668.0,0.665766
670.0,0.665493
672.0,0.666047
674.0,0.666284
676.0,0.666633
678.0,0.66716
680.0,0.666822
682.0,0.668218
684.0,0.668676
686.0,0.669568
688.0,0.669022
690.0,0.669432
692.0,0.670429
694.0,0.670726
696.0,0.672091
698.0,0.670919
700.0,0.671661
702.0,0.672588
704.0,0.673006
706.0,0.67274
708.0,0.673343
710.0,0.673772
712.0,0.674543
714.0,0.675107
716.0,0.675942
718.0,0.676677
720.0,0.676744
722.0,0.677313
724.0,0.67848
726.0,0.678776
728.0,0.678556
730.0,0.678848
732.0,0.679624
734.0,0.679517
736.0,0.681238
738.0,0.681384
740.0,0.681282
742.0,0.682274
744.0,0.682877
746.0,0.684504
748.0,0.684315
750.0,0.684255
752.0,0.685339
754.0,0.685392
756.0,0.686288
758.0,0.68683
760.0,0.687703
762.0,0.689179
764.0,0.688641
