Distance,Entropy
152.0,0.663806
154.0,0.662746
156.0,0.661611
158.0,0.659141
160.0,0.659019
162.0,0.657542
164.0,0.657015
166.0,0.655638
168.0,0.655007
170.0,0.654056
172.0,0.653674
174.0,0.651815
176.0,0.651867
178.0,0.651297
180.0,0.650667
182.0,0.648844
184.0,0.64872
186.0,0.648252
188.0,0.64725
190.0,0.646701
192.0,0.646818
194.0,0.646114
196.0,0.644926
198.0,0.644428
200.0,0.643626
202.0,0.643879
204.0,0.643909
206.0,0.643668
208.0,0.64186
210.0,0.642556
212.0,0.641648
214.0,0.640965
216.0,0.641683
218.0,0.64117
220.0,0.640098
222.0,0.640163
224.0,0.639187
226.0,0.639274
228.0,0.638348
230.0,0.63888
232.0,0.63798
234.0,0.638962
236.0,0.636952
238.0,0.636514
240.0,0.63744
242.0,0.636508
244.0,0.636322
246.0,0.636876
248.0,0.635894
250.0,0.636334
252.0,0.636094
254.0,0.635619
256.0,0.636495
258.0,0.635167
260.0,0.635015
262.0,0.634583
264.0,0.634327
266.0,0.634708
268.0,0.633211
270.0,0.635768
272.0,0.633213
274.0,0.634141
276.0,0.633779
278.0,0.633302
280.0,0.633483
282.0,0.632125
284.0,0.633067
286.0,0.632525
288.0,0.632704
290.0,0.633178
292.0,0.632069
294.0,0.632771
296.0,0.63168
298.0,0.632213
300.0,0.631376
302.0,0.630792
304.0,0.631917
306.0,0.631482
308.0,0.632427
310.0,0.631593
312.0,0.632237
314.0,0.631354
316.0,0.630866
318.0,0.631867
320.0,0.631653
322.0,0.631049
324.0,0.631397
326.0,0.631697
328.0,0.631277
330.0,0.630617
332.0,0.6311
334.0,0.631721
336.0,0.631648
338.0,0.631648
340.0,0.631136
342.0,0.631661
344.0,0.630987
346.0,0.631296
348.0,0.631593
350.0,0.631532
352.0,0.631634
354.0,0.631302
356.0,0.631901
358.0,0.630992
360.0,0.631423
362.0,0.631298
364.0,0.631555
366.0,0.632362
368.0,0.631726
370.0,0.631802
372.0,0.632124
374.0,0.631254
376.0,0.63191
378.0,0.632166
380.0,0.632401
382.0,0.631826
384.0,0.632042
386.0,0.631842
388.0,0.632948
390.0,0.632668
392.0,0.631976
394.0,0.632723
396.0,0.633312
398.0,0.632116
400.0,0.633271
402.0,0.632798
404.0,0.63364
406.0,0.632357
408.0,0.632584
410.0,0.633039
412.0,0.633171
414.0,0.633352
416.0,0.634133
418.0,0.634204
420.0,0.634103
422.0,0.634556
424.0,0.633688
426.0,0.633769
428.0,0.634005
430.0,0.634091
432.0,0.634131
434.0,0.633868
436.0,0.634878
438.0,0.634984
440.0,0.634789
442.0,0.63547
444.0,0.635127
446.0,0.63614
448.0,0.635986
450.0,0.635927
452.0,0.635071
454.0,0.635777
456.0,0.636157
458.0,0.636083
460.0,0.63636
462.0,0.63625
464.0,0.6368
466.0,0.636666
468.0,0.637386
470.0,0.637874
472.0,0.637772
474.0,0.637509
476.0,0.637098
478.0,0.638052
480.0,0.638264
482.0,0.639
484.0,0.6393
486.0,0.638879
488.0,0.639096
490.0,0.6402
492.0,0.638749
494.0,0.638864
496.0,0.640359
498.0,0.640078
500.0,0.640081
502.0,0.640155
504.0,0.641419
506.0,0.641366
508.0,0.640951
510.0,0.641581
512.0,0.641605
514.0,0.641618
516.0,0.642542
518.0,0.641783
520.0,0.640672
522.0,0.642225
524.0,0.643609
526.0,0.642984
528.0,0.642808
530.0,0.643756
532.0,0.643433
534.0,0.644178
536.0,0.644411
538.0,0.644007
540.0,0.644992
542.0,0.644796
544.0,0.645221
546.0,0.64442
548.0,0.646106
550.0,0.645372
552.0,0.647574
554.0,0.646731
556.0,0.647765
558.0,0.647108
560.0,0.647347
562.0,0.647115
564.0,0.647411
566.0,0.648119
568.0,0.648498
570.0,0.648719
572.0,0.649405
574.0,0.649381
576.0,0.649094
578.0,0.650009
580.0,0.649896
582.0,0.651326
584.0,0.650217
586.0,0.651525
588.0,0.651165
590.0,0.651484
592.0,0.651599
594.0,0.651581
596.0,0.653068
598.0,0.652279
600.0,0.652749
602.0,0.653667
604.0,0.653745
606.0,0.654642
608.0,0.654083
610.0,0.654873
612.0,0.654559
614.0,0.655362
616.0,0.655734
618.0,0.655787
620.0,0.656497
622.0,0.655457
624.0,0.657349
626.0,0.65722
628.0,0.656735
630.0,0.657792
632.0,0.659137
634.0,0.658842
636.0,0.658927
638.0,0.659927
640.0,0.660166
642.0,0.660199
644.0,0.660555
646.0,0.660628
648.0,0.661846
650.0,0.661865
652.0,0.662141
654.0,0.66241
656.0,0.663365
658.0,0.66299
660.0,0.662432
662.0,0.66327
664.0,0.664969
666.0,0.665115
668.0,0.665579
670.0,0.665293
672.0,0.666103
674.0,0.666623
676.0,0.667522
678.0,0.666051
680.0,0.667764
682.0,0.668629
684.0,0.66858
686.0,0.668817
688.0,0.669337
690.0,0.670267
692.0,0.670575
694.0,0.670328
696.0,0.671776
698.0,0.671347
700.0,0.672185
702.0,0.671837
704.0,0.67198
706.0,0.673671
708.0,0.673689
710.0,0.67409
712.0,0.67465
714.0,0.674224
716.0,0.675788
718.0,0.676407
720.0,0.67671
722.0,0.676072
724.0,0.677383
726.0,0.678069
728.0,0.678844
730.0,0.678881
732.0,0.679045
734.0,0.67999
736.0,0.680413
738.0,0.681102
740.0,0.681905
742.0,0.682773
744.0,0.682329
746.0,0.683781
748.0,0.684143
750.0,0.68466
752.0,0.685016
754.0,0.68526
756.0,0.686295
758.0,0.686732
760.0,0.686859
762.0,0.687696
764.0,0.687604

