Distance,Entropy
152.0,0.66355
154.0,0.662243
156.0,0.660586
158.0,0.660401
160.0,0.658608
162.0,0.657266
164.0,0.655724
166.0,0.656137
168.0,0.654367
170.0,0.653303
172.0,0.652452
174.0,0.652601
176.0,0.652198
178.0,0.651451
180.0,0.650111
182.0,0.650058
184.0,0.648796
186.0,0.648271
188.0,0.648602
190.0,0.647431
192.0,0.647069
194.0,0.646218
196.0,0.645603
198.0,0.644745
200.0,0.644142
202.0,0.645258
204.0,0.642849
206.0,0.642469
208.0,0.64249
210.0,0.641905
212.0,0.640868
214.0,0.640984
216.0,0.640534
218.0,0.64022
220.0,0.639882
222.0,0.640172
224.0,0.638837
226.0,0.63938
228.0,0.638033
230.0,0.638453
232.0,0.638097
234.0,0.637488
236.0,0.637592
238.0,0.637995
240.0,0.636805
242.0,0.636415
244.0,0.636353
246.0,0.636156
248.0,0.635646
250.0,0.636088
252.0,0.63542
254.0,0.634996
256.0,0.634209
258.0,0.635271
260.0,0.634927
262.0,0.634281
264.0,0.634115
266.0,0.635036
268.0,0.633
270.0,0.634316
272.0,0.633163
274.0,0.634925
276.0,0.633257
278.0,0.634618
280.0,0.633872
282.0,0.634134
284.0,0.633409
286.0,0.632813
288.0,0.63273
290.0,0.632631
292.0,0.63256
294.0,0.632148
296.0,0.632003
298.0,0.631859
300.0,0.632187
302.0,0.63252
304.0,0.632355
306.0,0.6318
308.0,0.632653
310.0,0.632273
312.0,0.631748
314.0,0.631633
316.0,0.632585
318.0,0.632578
320.0,0.631597
322.0,0.631071
324.0,0.630951
326.0,0.631488
328.0,0.631024
330.0,0.631214
332.0,0.631778
334.0,0.630872
336.0,0.631909
338.0,0.631585
340.0,0.631428
342.0,0.630782
344.0,0.631721
346.0,0.631163
348.0,0.631432
350.0,0.631014
352.0,0.632513
354.0,0.630777
356.0,0.631666
358.0,0.631803
360.0,0.630872
362.0,0.631183
364.0,0.632114
366.0,0.631814
368.0,0.631881
370.0,0.631496
372.0,0.632561
374.0,0.631867
376.0,0.631687
378.0,0.631452
380.0,0.632566
382.0,0.631633
384.0,0.632067
386.0,0.632349
388.0,0.632445
390.0,0.632649
392.0,0.631629
394.0,0.632671
396.0,0.632724
398.0,0.632345
400.0,0.632661
402.0,0.632285
404.0,0.632936
406.0,0.632573
408.0,0.632721
410.0,0.633227
412.0,0.633823
414.0,0.633643
416.0,0.634594
418.0,0.633704
420.0,0.634163
422.0,0.634912
424.0,0.634978
426.0,0.633709
428.0,0.634774
430.0,0.634315
432.0,0.635193
434.0,0.635038
436.0,0.634489
438.0,0.634085
440.0,0.635392
442.0,0.635153
444.0,0.635253
446.0,0.635793
448.0,0.635786
450.0,0.635894
452.0,0.635774
454.0,0.635918
456.0,0.636264
458.0,0.635832
460.0,0.63726
462.0,0.636892
464.0,0.636839
466.0,0.636274
468.0,0.637223
470.0,0.636885
472.0,0.637567
474.0,0.638146
476.0,0.638289
478.0,0.638593
480.0,0.638216
482.0,0.638794
484.0,0.638497
486.0,0.639135
488.0,0.638856
490.0,0.639538
492.0,0.640244
494.0,0.638812
496.0,0.639612
498.0,0.640755
500.0,0.640385
502.0,0.640605
504.0,0.640782
506.0,0.640681
508.0,0.641459
510.0,0.641123
512.0,0.642369
514.0,0.641597
516.0,0.642169
518.0,0.642929
520.0,0.641912
522.0,0.642944
524.0,0.64237
526.0,0.642314
528.0,0.643527
530.0,0.643359
532.0,0.643372
534.0,0.644519
536.0,0.644487
538.0,0.644971
540.0,0.645028
542.0,0.644446
544.0,0.645221
546.0,0.645901
548.0,0.645092
550.0,0.645438
552.0,0.646942
554.0,0.645844
556.0,0.646928
558.0,0.646675
560.0,0.646951
562.0,0.648169
564.0,0.648137
566.0,0.647923
568.0,0.648707
570.0,0.648262
572.0,0.648089
574.0,0.648631
576.0,0.649245
578.0,0.649466
580.0,0.650062
582.0,0.650351
584.0,0.650238
586.0,0.650979
588.0,0.651237
590.0,0.650197
592.0,0.651919
594.0,0.652418
596.0,0.651828
598.0,0.65303
600.0,0.652443
602.0,0.652431
604.0,0.654481
606.0,0.653951
608.0,0.653747
610.0,0.655358
612.0,0.654351
614.0,0.653988
616.0,0.655546
618.0,0.656636
620.0,0.656213
622.0,0.656721
624.0,0.657271
626.0,0.657078
628.0,0.657687
630.0,0.657725
632.0,0.658299
634.0,0.659359
636.0,0.658938
638.0,0.65941
640.0,0.659635
642.0,0.659876
644.0,0.660812
646.0,0.660271
648.0,0.661378
650.0,0.661312
652.0,0.661202
654.0,0.66298
656.0,0.66299
658.0,0.663455
660.0,0.66338
662.0,0.664066
664.0,0.664527
666.0,0.664258
668.0,0.665191
670.0,0.664929
672.0,0.66625
674.0,0.666343
676.0,0.66713
678.0,0.667432
680.0,0.66714
682.0,0.66804
684.0,0.668277
686.0,0.668729
688.0,0.669025
690.0,0.669767
692.0,0.67005
694.0,0.671002
696.0,0.670959
698.0,0.670517
700.0,0.672309
702.0,0.672805
704.0,0.672872
706.0,0.673094
708.0,0.674574
710.0,0.673793
712.0,0.674893
714.0,0.675407
716.0,0.67522
718.0,0.675867
720.0,0.676005
722.0,0.677386
724.0,0.677788
726.0,0.677425
728.0,0.678154
730.0,0.67926
732.0,0.679395
734.0,0.680287
736.0,0.680234
738.0,0.680955
740.0,0.681376
742.0,0.681998
744.0,0.683415
746.0,0.683909
748.0,0.683665
750.0,0.683742
752.0,0.684952
754.0,0.68558
756.0,0.686837
758.0,0.686368
760.0,0.687633
762.0,0.688016
764.0,0.687913
