Distance,Entropy
152.0,0.664264
156.0,0.661541
160.0,0.659122
164.0,0.657071
168.0,0.655007
172.0,0.652832
176.0,0.651822
180.0,0.650208
184.0,0.648416
188.0,0.647889
192.0,0.646963
196.0,0.644075
200.0,0.645019
204.0,0.643224
208.0,0.642435
212.0,0.641162
216.0,0.641538
220.0,0.640178
224.0,0.639851
228.0,0.638625
232.0,0.638084
236.0,0.637416
240.0,0.637235
244.0,0.636746
248.0,0.636257
252.0,0.63645
256.0,0.634884
260.0,0.635555
264.0,0.634475
268.0,0.634797
272.0,0.633879
276.0,0.633609
280.0,0.633403
284.0,0.631967
288.0,0.632668
292.0,0.631744
296.0,0.631941
300.0,0.63197
304.0,0.63153
308.0,0.632211
312.0,0.631667
316.0,0.631123
320.0,0.631232
324.0,0.63199
328.0,0.631489
332.0,0.631163
336.0,0.631324
340.0,0.631466
344.0,0.631868
348.0,0.63144
352.0,0.63208
356.0,0.630855
360.0,0.631458
364.0,0.63127
368.0,0.631971
372.0,0.631434
376.0,0.632147
380.0,0.631833
384.0,0.632181
388.0,0.633086
392.0,0.632067
396.0,0.633052
400.0,0.633335
404.0,0.633153
408.0,0.633781
412.0,0.633312
416.0,0.633996
420.0,0.63364
424.0,0.633681
428.0,0.634735
432.0,0.633726
436.0,0.634718
440.0,0.635499
444.0,0.635195
448.0,0.635991
452.0,0.635804
456.0,0.635833
460.0,0.636769
464.0,0.637454
468.0,0.636771
472.0,0.637076
476.0,0.637842
480.0,0.638779
484.0,0.638945
488.0,0.638746
492.0,0.638666
496.0,0.639602
500.0,0.63953
504.0,0.63946
508.0,0.641271
512.0,0.641488
516.0,0.642481
520.0,0.642033
524.0,0.642092
528.0,0.643291
532.0,0.643926
536.0,0.644244
540.0,0.644922
544.0,0.645474
548.0,0.6462
552.0,0.64521
556.0,0.64657
560.0,0.646894
564.0,0.647148
568.0,0.648445
572.0,0.648342
576.0,0.649628
580.0,0.650772
584.0,0.650248
588.0,0.651277
592.0,0.652771
596.0,0.653729
600.0,0.652124
604.0,0.653737
608.0,0.653971
612.0,0.655254
616.0,0.656199
620.0,0.655158
624.0,0.657377
628.0,0.657902
632.0,0.658434
636.0,0.658553
640.0,0.659796
644.0,0.660709
648.0,0.662076
652.0,0.661661
656.0,0.662672
660.0,0.663209
664.0,0.664863
668.0,0.664949
672.0,0.666516
676.0,0.667505
680.0,0.667164
684.0,0.668681
688.0,0.669571
692.0,0.670885
696.0,0.671371
700.0,0.672355
704.0,0.672851
708.0,0.673145
712.0,0.674963
716.0,0.676766
720.0,0.676503
724.0,0.676758
728.0,0.679438
732.0,0.67932
736.0,0.681708
740.0,0.681351
744.0,0.683263
748.0,0.684217
752.0,0.684876
756.0,0.686447
760.0,0.687527
764.0,0.689153
