Distance,Entropy
152.0,0.663203
156.0,0.661311
160.0,0.658092
164.0,0.657134
168.0,0.654838
172.0,0.652767
176.0,0.651279
180.0,0.650376
184.0,0.648775
188.0,0.648566
192.0,0.645947
196.0,0.646018
200.0,0.64424
204.0,0.644023
208.0,0.642443
212.0,0.641503
216.0,0.640345
220.0,0.64045
224.0,0.640156
228.0,0.639426
232.0,0.637564
236.0,0.636526
240.0,0.637218
244.0,0.636318
248.0,0.635314
252.0,0.634915
256.0,0.635375
260.0,0.634821
264.0,0.633254
268.0,0.633616
272.0,0.633245
276.0,0.633166
280.0,0.633803
284.0,0.632461
288.0,0.632707
292.0,0.632374
296.0,0.632213
300.0,0.631945
304.0,0.631733
308.0,0.632874
312.0,0.631203
316.0,0.631534
320.0,0.630877
324.0,0.631335
328.0,0.63167
332.0,0.631844
336.0,0.63104
340.0,0.631868
344.0,0.631655
348.0,0.63107
352.0,0.631973
356.0,0.631956
360.0,0.631623
364.0,0.632047
368.0,0.631978
372.0,0.632008
376.0,0.632266
380.0,0.631286
384.0,0.632693
388.0,0.632575
392.0,0.632162
396.0,0.632069
400.0,0.632095
404.0,0.632626
408.0,0.633524
412.0,0.632671
416.0,0.633276
420.0,0.633975
424.0,0.633846
428.0,0.634435
432.0,0.634664
436.0,0.635202
440.0,0.635021
444.0,0.635367
448.0,0.635028
452.0,0.636611
456.0,0.635835
460.0,0.636753
464.0,0.636599
468.0,0.637695
472.0,0.637204
476.0,0.637551
480.0,0.638399
484.0,0.638689
488.0,0.638898
492.0,0.639684
496.0,0.639345
500.0,0.640508
504.0,0.640495
508.0,0.64087
512.0,0.640133
516.0,0.641637
520.0,0.642003
524.0,0.643023
528.0,0.642241
532.0,0.643111
536.0,0.643684
540.0,0.643977
544.0,0.64448
548.0,0.644934
552.0,0.645508
556.0,0.647315
560.0,0.647522
564.0,0.648249
568.0,0.64753
572.0,0.648036
576.0,0.649293
580.0,0.649631
584.0,0.650028
588.0,0.651945
592.0,0.650781
596.0,0.653664
600.0,0.652919
604.0,0.653174
608.0,0.654654
612.0,0.654485
616.0,0.655659
620.0,0.656305
624.0,0.65661
628.0,0.657365
632.0,0.657638
636.0,0.657926
640.0,0.660452
644.0,0.660777
648.0,0.661153
652.0,0.661961
656.0,0.66247
660.0,0.663372
664.0,0.664155
668.0,0.665121
672.0,0.666243
676.0,0.666452
680.0,0.668111
684.0,0.66905
688.0,0.670121
692.0,0.670362
696.0,0.671694
700.0,0.671805
704.0,0.671869
708.0,0.673302
712.0,0.674359
716.0,0.676267
720.0,0.676895
724.0,0.677863
728.0,0.678591
732.0,0.679851
736.0,0.680114
740.0,0.681877
744.0,0.682576
748.0,0.682997
752.0,0.685116
756.0,0.685752
760.0,0.687079
764.0,0.688652
