Distance,Entropy
152.0,0.664363
156.0,0.661118
160.0,0.658939
164.0,0.656939
168.0,0.65493
172.0,0.652865
176.0,0.651115
180.0,0.649655
184.0,0.649764
188.0,0.646798
192.0,0.646299
196.0,0.644468
200.0,0.644713
204.0,0.643113
208.0,0.641857
212.0,0.641297
216.0,0.64073
220.0,0.640883
224.0,0.639427
228.0,0.639049
232.0,0.638205
236.0,0.637348
240.0,0.637705
244.0,0.637322
248.0,0.636185
252.0,0.635372
256.0,0.634776
260.0,0.63444
264.0,0.634414
268.0,0.63383
272.0,0.634207
276.0,0.63338
280.0,0.633681
284.0,0.633419
288.0,0.632039
292.0,0.632079
296.0,0.632381
300.0,0.632275
304.0,0.631874
308.0,0.631558
312.0,0.630974
316.0,0.631964
320.0,0.6306
324.0,0.63146
328.0,0.632245
332.0,0.631588
336.0,0.630853
340.0,0.63217
344.0,0.631097
348.0,0.631587
352.0,0.630749
356.0,0.631389
360.0,0.631968
364.0,0.631793
368.0,0.631725
372.0,0.632037
376.0,0.631942
380.0,0.632257
384.0,0.631863
388.0,0.631624
392.0,0.632868
396.0,0.633085
400.0,0.63308
404.0,0.632618
408.0,0.633413
412.0,0.633992
416.0,0.633951
420.0,0.633135
424.0,0.633447
428.0,0.63392
432.0,0.634432
436.0,0.63416
440.0,0.634348
444.0,0.635455
448.0,0.635998
452.0,0.636013
456.0,0.636325
460.0,0.636158
464.0,0.636492
468.0,0.636411
472.0,0.637032
476.0,0.638056
480.0,0.638225
484.0,0.638809
488.0,0.638181
492.0,0.638254
496.0,0.639648
500.0,0.640506
504.0,0.640348
508.0,0.641602
512.0,0.641064
516.0,0.641229
520.0,0.64164
524.0,0.641554
528.0,0.643352
532.0,0.644547
536.0,0.644435
540.0,0.644378
544.0,0.645247
548.0,0.646313
552.0,0.646042
556.0,0.646848
560.0,0.647115
564.0,0.647213
568.0,0.648133
572.0,0.648919
576.0,0.649091
580.0,0.649581
584.0,0.650483
588.0,0.651042
592.0,0.651746
596.0,0.651852
600.0,0.653701
604.0,0.65318
608.0,0.654112
612.0,0.655049
616.0,0.655228
620.0,0.656986
624.0,0.656858
628.0,0.657123
632.0,0.658664
636.0,0.658505
640.0,0.659583
644.0,0.661017
648.0,0.661011
652.0,0.661965
656.0,0.662625
660.0,0.663526
664.0,0.663849
668.0,0.664712
672.0,0.666707
676.0,0.666878
680.0,0.66709
684.0,0.668853
688.0,0.669189
692.0,0.670244
696.0,0.670784
700.0,0.673013
704.0,0.673029
708.0,0.672943
712.0,0.674458
716.0,0.676317
720.0,0.67681
724.0,0.677424
728.0,0.679587
732.0,0.678948
736.0,0.680404
740.0,0.681032
744.0,0.68332
748.0,0.683542
752.0,0.685276
756.0,0.686405
760.0,0.687468
764.0,0.688297
