Distance,Entropy
152.0,0.664143
154.0,0.662576
156.0,0.660547
158.0,0.65967
160.0,0.658959
162.0,0.65709
164.0,0.656641
166.0,0.654822
168.0,0.655388
170.0,0.654635
172.0,0.652665
174.0,0.65232
176.0,0.651409
178.0,0.650559
180.0,0.650519
182.0,0.649233
184.0,0.648457
186.0,0.648389
188.0,0.647357
190.0,0.647792
192.0,0.647226
194.0,0.646377
196.0,0.645764
198.0,0.645033
200.0,0.64508
202.0,0.644519
204.0,0.64292
206.0,0.643005
208.0,0.642942
210.0,0.642888
212.0,0.641797
214.0,0.641465
216.0,0.640809
218.0,0.640988
220.0,0.640376
222.0,0.639916
224.0,0.639974
226.0,0.638409
228.0,0.638509
230.0,0.638121
232.0,0.637661
234.0,0.637982
236.0,0.637616
238.0,0.637223
240.0,0.636964
242.0,0.637124
244.0,0.636295
246.0,0.63585
248.0,0.635989
250.0,0.636582
252.0,0.635284
254.0,0.634595
256.0,0.633478
258.0,0.635309
260.0,0.635039
262.0,0.634508
264.0,0.634137
266.0,0.633895
268.0,0.634381
270.0,0.634187
272.0,0.633938
274.0,0.633669
276.0,0.633202
278.0,0.633629
280.0,0.632678
282.0,0.633298
284.0,0.633037
286.0,0.632462
288.0,0.633028
290.0,0.632926
292.0,0.632407
294.0,0.632577
296.0,0.631906
298.0,0.631417
300.0,0.631703
302.0,0.632552
304.0,0.631608
306.0,0.631792
308.0,0.632681
310.0,0.631587
312.0,0.631723
314.0,0.63132
316.0,0.630675
318.0,0.631806
320.0,0.631697
322.0,0.630548
324.0,0.630355
326.0,0.631237
328.0,0.6319
330.0,0.632024
332.0,0.631597
334.0,0.632269
336.0,0.631391
338.0,0.632073
340.0,0.631902
342.0,0.631947
344.0,0.630987
346.0,0.632191
348.0,0.63192
350.0,0.631611
352.0,0.630562
354.0,0.631825
356.0,0.631455
358.0,0.631079
360.0,0.631524
362.0,0.631286
364.0,0.631408
366.0,0.632024
368.0,0.631607
370.0,0.632353
372.0,0.632141
374.0,0.632757
376.0,0.630853
378.0,0.631283
380.0,0.631742
382.0,0.63187
384.0,0.632483
386.0,0.63158
388.0,0.63278
390.0,0.63201
392.0,0.63198
394.0,0.632145
396.0,0.633852
398.0,0.632424
400.0,0.633559
402.0,0.632792
404.0,0.633216
406.0,0.632584
408.0,0.633385
410.0,0.632778
412.0,0.632991
414.0,0.633719
416.0,0.633023
418.0,0.633686
420.0,0.634333
422.0,0.633709
424.0,0.634411
426.0,0.633706
428.0,0.63449
430.0,0.633819
432.0,0.63495
434.0,0.635084
436.0,0.634996
438.0,0.635415
440.0,0.634965
442.0,0.635184
444.0,0.634635
446.0,0.635089
448.0,0.635595
450.0,0.635574
452.0,0.636202
454.0,0.635885
456.0,0.635839
458.0,0.637133
460.0,0.636158
462.0,0.636428
464.0,0.636824
466.0,0.637496
468.0,0.637593
470.0,0.637662
472.0,0.63765
474.0,0.637191
476.0,0.637943
478.0,0.637564
480.0,0.637542
482.0,0.637935
484.0,0.638306
486.0,0.638365
488.0,0.638146
490.0,0.638344
492.0,0.639979
494.0,0.639782
496.0,0.639528
498.0,0.639349
500.0,0.639996
502.0,0.64082
504.0,0.640666
506.0,0.641141
508.0,0.640871
510.0,0.640676
512.0,0.641129
514.0,0.640972
516.0,0.641627
518.0,0.642756
520.0,0.641833
522.0,0.64211
524.0,0.643376
526.0,0.642756
528.0,0.642797
530.0,0.643344
532.0,0.643404
534.0,0.6435
536.0,0.64386
538.0,0.644928
540.0,0.645192
542.0,0.645785
544.0,0.645117
546.0,0.645278
548.0,0.644955
550.0,0.6462
552.0,0.645743
554.0,0.645925
556.0,0.646199
558.0,0.646606
560.0,0.647068
562.0,0.647026
564.0,0.648002
566.0,0.648092
568.0,0.648039
570.0,0.647791
572.0,0.648742
574.0,0.648431
576.0,0.64959
578.0,0.649607
580.0,0.649813
582.0,0.650651
584.0,0.650647
586.0,0.650391
588.0,0.651151
590.0,0.652008
592.0,0.652022
594.0,0.651646
596.0,0.652402
598.0,0.652807
600.0,0.65314
602.0,0.652993
604.0,0.653987
606.0,0.654206
608.0,0.653725
610.0,0.654378
612.0,0.65493
614.0,0.655301
616.0,0.655221
618.0,0.657144
620.0,0.656617
622.0,0.655872
624.0,0.657299
626.0,0.657126
628.0,0.657419
630.0,0.658425
632.0,0.657827
634.0,0.658883
636.0,0.659105
638.0,0.659189
640.0,0.659538
642.0,0.660711
644.0,0.660142
646.0,0.660904
648.0,0.661526
650.0,0.661374
652.0,0.661888
654.0,0.662246
656.0,0.662217
658.0,0.663111
660.0,0.663996
662.0,0.663632
664.0,0.664423
666.0,0.665145
668.0,0.664755
670.0,0.665694
672.0,0.665509
674.0,0.665766
676.0,0.666526
678.0,0.667169
680.0,0.667524
682.0,0.66773
684.0,0.66841
686.0,0.669349
688.0,0.669795
690.0,0.669333
692.0,0.669858
694.0,0.670359
696.0,0.670832
698.0,0.671721
700.0,0.671485
702.0,0.67222
704.0,0.673627
706.0,0.673514
708.0,0.673149
710.0,0.67347
712.0,0.673806
714.0,0.67495
716.0,0.674965
718.0,0.675215
720.0,0.676709
722.0,0.677429
724.0,0.677845
726.0,0.677752
728.0,0.678741
730.0,0.67909
732.0,0.679839
734.0,0.68003
736.0,0.681092
738.0,0.681225
740.0,0.681114
742.0,0.68206
744.0,0.682616
746.0,0.683111
748.0,0.683712
750.0,0.683795
752.0,0.684902
754.0,0.685675
756.0,0.686543
758.0,0.687055
760.0,0.688221
762.0,0.687365
764.0,0.688682

