Distance,Entropy
152.0,0.663968
154.0,0.662667
156.0,0.660944
158.0,0.65999
160.0,0.658981
162.0,0.658293
164.0,0.657242
166.0,0.65627
168.0,0.654818
170.0,0.654175
172.0,0.653258
174.0,0.653062
176.0,0.651635
178.0,0.651494
180.0,0.649494
182.0,0.65007
184.0,0.648907
186.0,0.647932
188.0,0.647101
190.0,0.64759
192.0,0.645947
194.0,0.646088
196.0,0.644648
198.0,0.645497
200.0,0.643622
202.0,0.644004
204.0,0.64334
206.0,0.643321
208.0,0.642554
210.0,0.642
212.0,0.642213
214.0,0.641968
216.0,0.640358
218.0,0.640791
220.0,0.63988
222.0,0.639406
224.0,0.639249
226.0,0.63885
228.0,0.638262
230.0,0.637873
232.0,0.638392
234.0,0.638241
236.0,0.637591
238.0,0.636336
240.0,0.637835
242.0,0.636855
244.0,0.636875
246.0,0.635714
248.0,0.63627
250.0,0.63509
252.0,0.635501
254.0,0.635374
256.0,0.635833
258.0,0.6349
260.0,0.634572
262.0,0.635021
264.0,0.634297
266.0,0.634167
268.0,0.634386
270.0,0.633062
272.0,0.633566
274.0,0.634047
276.0,0.633785
278.0,0.634046
280.0,0.63296
282.0,0.632915
284.0,0.632701
286.0,0.632413
288.0,0.633101
290.0,0.631982
292.0,0.632143
294.0,0.632972
296.0,0.631703
298.0,0.632354
300.0,0.632257
302.0,0.632283
304.0,0.631607
306.0,0.632802
308.0,0.631648
310.0,0.632052
312.0,0.631398
314.0,0.631093
316.0,0.63168
318.0,0.631789
320.0,0.630814
322.0,0.632015
324.0,0.632262
326.0,0.631891
328.0,0.631104
330.0,0.631421
332.0,0.631757
334.0,0.631407
336.0,0.630714
338.0,0.63177
340.0,0.631459
342.0,0.631828
344.0,0.630717
346.0,0.631033
348.0,0.630871
350.0,0.631846
352.0,0.630751
354.0,0.631938
356.0,0.631331
358.0,0.6317
360.0,0.631664
362.0,0.631507
364.0,0.63175
366.0,0.631712
368.0,0.631377
370.0,0.63204
372.0,0.632082
374.0,0.632022
376.0,0.631129
378.0,0.631588
380.0,0.632615
382.0,0.631871
384.0,0.631555
386.0,0.631265
388.0,0.632917
390.0,0.63237
392.0,0.632909
394.0,0.632182
396.0,0.632905
398.0,0.633251
400.0,0.633409
402.0,0.633316
404.0,0.633102
406.0,0.632912
408.0,0.633304
410.0,0.634271
412.0,0.633218
414.0,0.633247
416.0,0.633069
418.0,0.633216
420.0,0.633462
422.0,0.633463
424.0,0.633504
426.0,0.634079
428.0,0.633675
430.0,0.634636
432.0,0.634324
434.0,0.634806
436.0,0.634988
438.0,0.634852
440.0,0.635974
442.0,0.634735
444.0,0.635406
446.0,0.635568
448.0,0.63689
450.0,0.635248
452.0,0.63585
454.0,0.635368
456.0,0.636675
458.0,0.636728
460.0,0.63653
462.0,0.63693
464.0,0.637528
466.0,0.636822
468.0,0.637496
470.0,0.636866
472.0,0.636871
474.0,0.637303
476.0,0.63798
478.0,0.638172
480.0,0.638272
482.0,0.637204
484.0,0.639616
486.0,0.63854
488.0,0.638925
490.0,0.638279
492.0,0.639291
494.0,0.639342
496.0,0.639445
498.0,0.639783
500.0,0.63997
502.0,0.63969
504.0,0.640422
506.0,0.641
508.0,0.641392
510.0,0.640867
512.0,0.641416
514.0,0.641163
516.0,0.64179
518.0,0.642234
520.0,0.641943
522.0,0.642647
524.0,0.642522
526.0,0.643762
528.0,0.643279
530.0,0.643136
532.0,0.64423
534.0,0.643496
536.0,0.643443
538.0,0.645329
540.0,0.645177
542.0,0.645219
544.0,0.645962
546.0,0.645182
548.0,0.645265
550.0,0.645352
552.0,0.646243
554.0,0.646482
556.0,0.646399
558.0,0.64706
560.0,0.646817
562.0,0.64753
564.0,0.647523
566.0,0.648322
568.0,0.648681
570.0,0.649655
572.0,0.648765
574.0,0.64932
576.0,0.649937
578.0,0.64925
580.0,0.649813
582.0,0.649796
584.0,0.650437
586.0,0.652036
588.0,0.651848
590.0,0.651334
592.0,0.651663
594.0,0.651907
596.0,0.652443
598.0,0.652457
600.0,0.653427
602.0,0.653234
604.0,0.653773
606.0,0.653687
608.0,0.654672
610.0,0.655549
612.0,0.655978
614.0,0.655894
616.0,0.656179
618.0,0.65582
620.0,0.656706
622.0,0.6575
624.0,0.65698
626.0,0.656976
628.0,0.658359
630.0,0.658107
632.0,0.657548
634.0,0.658723
636.0,0.658708
638.0,0.659829
640.0,0.66014
642.0,0.660547
644.0,0.660623
646.0,0.660917
648.0,0.662375
650.0,0.66176
652.0,0.662125
654.0,0.663205
656.0,0.662822
658.0,0.663598
660.0,0.664136
662.0,0.66428
664.0,0.664486
666.0,0.665426
668.0,0.665804
670.0,0.666315
672.0,0.665697
674.0,0.665801
676.0,0.665713
678.0,0.666541
680.0,0.668072
682.0,0.667793
684.0,0.668282
686.0,0.668438
688.0,0.668969
690.0,0.669179
692.0,0.670019
694.0,0.670483
696.0,0.670975
698.0,0.672134
700.0,0.671813
702.0,0.672979
704.0,0.67297
706.0,0.67321
708.0,0.673198
710.0,0.674371
712.0,0.674506
714.0,0.676264
716.0,0.675546
718.0,0.676452
720.0,0.6768
722.0,0.677341
724.0,0.677647
726.0,0.678004
728.0,0.678206
730.0,0.679328
732.0,0.679943
734.0,0.680223
736.0,0.679788
738.0,0.68053
740.0,0.682265
742.0,0.682445
744.0,0.682917
746.0,0.683493
748.0,0.683591
750.0,0.68418
752.0,0.684534
754.0,0.68525
756.0,0.686483
758.0,0.68608
760.0,0.687602
762.0,0.688402
764.0,0.688609
